index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
0.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15250333022634585, -0.025002301710718544, 0.26147074044358504]","[0.8282353315545512, -4.568523337411534e-11, -2.6645352591003757e-15]",0.0880154384665651,"[-0.1634364346343928, -0.025005133150182147, 0.24801851692892143]",+5.0° on alpha,"[0.9124231333959365, -4.92978990962456e-11, -2.220446049250313e-15]",0.0723441307568522,0.6606822,"{'+5.0° on alpha': 0.6606822, '-5.0° on alpha': 0.5333699, '+5.0° on beta': 0.5747886, '-5.0° on beta': 0.60532993, '+5.0° on gamma': 0.59386003, '-5.0° on gamma': 0.57154983}"
0.11,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1634364346343928, -0.025005133150182147, 0.24801851692892143]","[0.9124231333959365, -4.92978990962456e-11, -2.220446049250313e-15]",0.0723441307568522,"[-0.17320480607523184, -0.025001807755429883, 0.23364752898946523]",+5.0° on alpha,"[0.9969507359186647, -5.2868820432649954e-11, -2.6645352591003757e-15]",0.05717123725306868,0.75002956,"{'+5.0° on alpha': 0.75002956, '-5.0° on alpha': 0.57942826, '+5.0° on beta': 0.64070225, '-5.0° on beta': 0.6788108, '+5.0° on gamma': 0.68189096, '-5.0° on gamma': 0.6347612}"
0.12,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.17320480607523184, -0.025001807755429883, 0.23364752898946523]","[0.9969507359186647, -5.2868820432649954e-11, -2.6645352591003757e-15]",0.05717123725306868,"[-0.18169859279449896, -0.02499635623986716, 0.2184975349569839]",+5.0° on alpha,"[1.0810185741318792, -5.6430415895647457e-11, -2.6645352591003757e-15]",0.04327857621064464,0.8388005,"{'+5.0° on alpha': 0.8388005, '-5.0° on alpha': 0.6563822, '+5.0° on beta': 0.72532994, '-5.0° on beta': 0.7519135, '+5.0° on gamma': 0.77319086, '-5.0° on gamma': 0.7237013}"
0.13,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18169859279449896, -0.02499635623986716, 0.2184975349569839]","[1.0810185741318792, -5.6430415895647457e-11, -2.6645352591003757e-15]",0.04327857621064464,"[-0.1888417242068597, -0.02501824132361465, 0.20272665469911746]",+5.0° on alpha,"[1.1658761152796364, -5.983835649203684e-11, -3.552713678800501e-15]",0.03255412429083928,0.89264923,"{'+5.0° on alpha': 0.89264923, '-5.0° on alpha': 0.74580586, '+5.0° on beta': 0.79542756, '-5.0° on beta': 0.8542343, '+5.0° on gamma': 0.85650575, '-5.0° on gamma': 0.81364894}"
0.14,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1888417242068597, -0.02501824132361465, 0.20272665469911746]","[1.1658761152796364, -5.983835649203684e-11, -3.552713678800501e-15]",0.03255412429083928,"[-0.1904434986264589, -0.014761403508702713, 0.20299092154804813]",-5.0° on beta,"[1.1687301372351184, -0.07693352510927953, -3.494982081519993e-13]",0.024470394032065735,0.9479802,"{'+5.0° on alpha': 0.9002414, '-5.0° on alpha': 0.8353116, '+5.0° on beta': 0.8274335, '-5.0° on beta': 0.9479802, '+5.0° on gamma': 0.8907256, '-5.0° on gamma': 0.883843}"
0.15,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1904434986264589, -0.014761403508702713, 0.20299092154804813]","[1.1687301372351184, -0.07693352510927953, -3.494982081519993e-13]",0.024470394032065735,"[-0.19141782863254364, -0.004829677397176126, 0.20262802134357957]",-5.0° on beta,"[1.1735204118854723, -0.1546538123128669, -3.7569947153315297e-13]",0.0182793057779187,0.9667852,"{'+5.0° on alpha': 0.9558107, '-5.0° on alpha': 0.8557374, '+5.0° on beta': 0.88483495, '-5.0° on beta': 0.9667852, '+5.0° on gamma': 0.9472, '-5.0° on gamma': 0.92699426}"
0.16,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19141782863254364, -0.004829677397176126, 0.20262802134357957]","[1.1735204118854723, -0.1546538123128669, -3.7569947153315297e-13]",0.0182793057779187,"[-0.19291555615753864, -0.005166102038486491, 0.1984590427665138]",+5.0° on gamma,"[1.1783690752638192, -0.15575659804885023, 0.07132163263663838]",0.01522045324852919,0.99462706,"{'+5.0° on alpha': 0.96006185, '-5.0° on alpha': 0.8544439, '+5.0° on beta': 0.9404506, '-5.0° on beta': 0.9579338, '+5.0° on gamma': 0.99462706, '-5.0° on gamma': 0.93799}"
0.17,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19291555615753864, -0.005166102038486491, 0.1984590427665138]","[1.1783690752638192, -0.15575659804885023, 0.07132163263663838]",0.01522045324852919,"[-0.19338567635174436, 0.005268592506354893, 0.1971194392034728]",-5.0° on beta,"[1.1831819348556163, -0.23333935026957864, 0.0808875468829724]",0.011865355008111022,0.9913551,"{'+5.0° on alpha': 0.94390285, '-5.0° on alpha': 0.88829845, '+5.0° on beta': 0.94034606, '-5.0° on beta': 0.9913551, '+5.0° on gamma': 0.98457414, '-5.0° on gamma': 0.97617847}"
0.18,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19338567635174436, 0.005268592506354893, 0.1971194392034728]","[1.1831819348556163, -0.23333935026957864, 0.0808875468829724]",0.011865355008111022,"[-0.1935908179167393, -0.005688358345078415, 0.19652267764570194]",+5.0° on beta,"[1.187197672214654, -0.1540557359254877, 0.07545233348428626]",0.01426967384959937,0.9913821,"{'+5.0° on alpha': 0.9328026, '-5.0° on alpha': 0.88374114, '+5.0° on beta': 0.9913821, '-5.0° on beta': 0.9509523, '+5.0° on gamma': 0.97448945, '-5.0° on gamma': 0.9726798}"
0.19,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1935908179167393, -0.005688358345078415, 0.19652267764570194]","[1.187197672214654, -0.1540557359254877, 0.07545233348428626]",0.01426967384959937,"[-0.1947278168415346, -0.005390745113633327, 0.1924009839353244]",+5.0° on gamma,"[1.1912895320671035, -0.15438413355640845, 0.147688005121553]",0.012003588845277713,1.0063972,"{'+5.0° on alpha': 0.93784827, '-5.0° on alpha': 0.9022787, '+5.0° on beta': 0.9337022, '-5.0° on beta': 0.9987841, '+5.0° on gamma': 1.0063972, '-5.0° on gamma': 0.9895934}"
0.2,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1947278168415346, -0.005390745113633327, 0.1924009839353244]","[1.1912895320671035, -0.15438413355640845, 0.147688005121553]",0.012003588845277713,"[-0.1941210233180313, -0.005258446680710918, 0.19510241361529665]",-5.0° on gamma,"[1.1953868706281314, -0.15505313423333345, 0.07248600592636878]",0.013221554937611206,0.99710125,"{'+5.0° on alpha': 0.91618675, '-5.0° on alpha': 0.9343548, '+5.0° on beta': 0.95223016, '-5.0° on beta': 0.9791646, '+5.0° on gamma': 0.97314346, '-5.0° on gamma': 0.99710125}"
0.21,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1941210233180313, -0.005258446680710918, 0.19510241361529665]","[1.1953868706281314, -0.15505313423333345, 0.07248600592636878]",0.013221554937611206,"[-0.195218428085889, -0.00524210150259981, 0.19103869798651016]",+5.0° on gamma,"[1.199388787422719, -0.1556781872351296, 0.14283009089547694]",0.011537003205889337,1.0076088,"{'+5.0° on alpha': 0.9342764, '-5.0° on alpha': 0.9120453, '+5.0° on beta': 0.9283996, '-5.0° on beta': 0.99955714, '+5.0° on gamma': 1.0076088, '-5.0° on gamma': 0.99836713}"
0.22,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.195218428085889, -0.00524210150259981, 0.19103869798651016]","[1.199388787422719, -0.1556781872351296, 0.14283009089547694]",0.011537003205889337,"[-0.19560645147304773, 0.0051448030450781225, 0.1897362706868529]",-5.0° on beta,"[1.203951769909441, -0.2332336802612911, 0.15326287646175096]",0.007849553470613795,1.0015332,"{'+5.0° on alpha': 0.911953, '-5.0° on alpha': 0.9433703, '+5.0° on beta': 0.9542533, '-5.0° on beta': 1.0015332, '+5.0° on gamma': 0.9602948, '-5.0° on gamma': 0.9929214}"
1.0,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.11052870435121354, -0.072973325659573, 0.24430206165819737]","[0.49535801905931276, 0.509601474430633, 0.9891086122584971]",,"[-0.11960879675909966, -0.07324136991735647, 0.23355815620454987]",+5.0° on alpha,"[0.5765722010645513, 0.5172883527583689, 1.006479548562596]",0.11334002816815207,0.5119863,"{'+5.0° on alpha': 0.5119863, '-5.0° on alpha': 0.43722993, '+5.0° on beta': 0.46169078, '-5.0° on beta': 0.48924083, '+5.0° on gamma': 0.48291925, '-5.0° on gamma': 0.464242}"
1.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.11960879675909966, -0.07324136991735647, 0.23355815620454987]","[0.5765722010645513, 0.5172883527583689, 1.006479548562596]",0.11334002816815207,"[-0.12767988804442804, -0.07351567322123398, 0.22305429675386834]",+5.0° on alpha,"[0.6557218788385097, 0.5232495509664878, 1.0098741223161545]",0.10466900433866849,0.5439731,"{'+5.0° on alpha': 0.5439731, '-5.0° on alpha': 0.4715408, '+5.0° on beta': 0.4899018, '-5.0° on beta': 0.5278375, '+5.0° on gamma': 0.51865673, '-5.0° on gamma': 0.50080144}"
1.2,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.12767988804442804, -0.07351567322123398, 0.22305429675386834]","[0.6557218788385097, 0.5232495509664878, 1.0098741223161545]",0.10466900433866849,"[-0.13043200613597034, -0.06733410034284049, 0.22728746634965058]",-5.0° on beta,"[0.6521867930378766, 0.4490401772665704, 1.0217565611050903]",0.10022805248398116,0.5612923,"{'+5.0° on alpha': 0.56117487, '-5.0° on alpha': 0.50565165, '+5.0° on beta': 0.51892984, '-5.0° on beta': 0.5612923, '+5.0° on gamma': 0.54725647, '-5.0° on gamma': 0.5323045}"
1.3,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.13043200613597034, -0.06733410034284049, 0.22728746634965058]","[0.6521867930378766, 0.4490401772665704, 1.0217565611050903]",0.10022805248398116,"[-0.13806862455834804, -0.06747006901782378, 0.21584973518271666]",+5.0° on alpha,"[0.7317983110804032, 0.4523741938632808, 1.0281436969163504]",0.09179836089116426,0.582023,"{'+5.0° on alpha': 0.582023, '-5.0° on alpha': 0.52069855, '+5.0° on beta': 0.53699434, '-5.0° on beta': 0.57691085, '+5.0° on gamma': 0.5645145, '-5.0° on gamma': 0.5492908}"
1.4,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.13806862455834804, -0.06747006901782378, 0.21584973518271666]","[0.7317983110804032, 0.4523741938632808, 1.0281436969163504]",0.09179836089116426,"[-0.14086473048593956, -0.06101961256668668, 0.2195824557556959]",-5.0° on beta,"[0.7287287468645536, 0.37761744376164064, 1.0378260981026353]",0.08669290979428881,0.60548085,"{'+5.0° on alpha': 0.5935631, '-5.0° on alpha': 0.5549576, '+5.0° on beta': 0.5550986, '-5.0° on beta': 0.60548085, '+5.0° on gamma': 0.5834005, '-5.0° on gamma': 0.5752362}"
1.5,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.14086473048593956, -0.06101961256668668, 0.2195824557556959]","[0.7287287468645536, 0.37761744376164064, 1.0378260981026353]",0.08669290979428881,"[-0.1433829013332796, -0.054369035936195444, 0.22287160283508]",-5.0° on beta,"[0.7257451769572061, 0.3043775550655061, 1.0452220932664629]",0.08185748549801562,0.62880677,"{'+5.0° on alpha': 0.6216, '-5.0° on alpha': 0.5709003, '+5.0° on beta': 0.5761088, '-5.0° on beta': 0.62880677, '+5.0° on gamma': 0.60071826, '-5.0° on gamma': 0.59423214}"
1.6,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1433829013332796, -0.054369035936195444, 0.22287160283508]","[0.7257451769572061, 0.3043775550655061, 1.0452220932664629]",0.08185748549801562,"[-0.15062764259445952, -0.05451156663654534, 0.21030126135238653]",+5.0° on alpha,"[0.8058367362548675, 0.30631430320565567, 1.0538568164573245]",0.07315927602134757,0.6476566,"{'+5.0° on alpha': 0.6476566, '-5.0° on alpha': 0.58428806, '+5.0° on beta': 0.59561384, '-5.0° on beta': 0.642896, '+5.0° on gamma': 0.6191411, '-5.0° on gamma': 0.61611426}"
1.7,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15062764259445952, -0.05451156663654534, 0.21030126135238653]","[0.8058367362548675, 0.30631430320565567, 1.0538568164573245]",0.07315927602134757,"[-0.15298058738514192, -0.04756892524250324, 0.21313467915807555]",-5.0° on beta,"[0.8032951760009004, 0.23282691238626763, 1.06159710755973]",0.06759780078209919,0.6744914,"{'+5.0° on alpha': 0.6425942, '-5.0° on alpha': 0.62055784, '+5.0° on beta': 0.61416876, '-5.0° on beta': 0.6744914, '+5.0° on gamma': 0.6342837, '-5.0° on gamma': 0.64452505}"
1.8,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15298058738514192, -0.04756892524250324, 0.21313467915807555]","[0.8032951760009004, 0.23282691238626763, 1.06159710755973]",0.06759780078209919,"[-0.15502216009689718, -0.0404877224508511, 0.21544284065122982]",-5.0° on beta,"[0.8007770961203056, 0.15856731510516298, 1.069736363395653]",0.062355456378399544,0.7057983,"{'+5.0° on alpha': 0.6729852, '-5.0° on alpha': 0.63519657, '+5.0° on beta': 0.6394247, '-5.0° on beta': 0.7057983, '+5.0° on gamma': 0.6556636, '-5.0° on gamma': 0.6756182}"
1.9,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15502216009689718, -0.0404877224508511, 0.21544284065122982]","[0.8007770961203056, 0.15856731510516298, 1.069736363395653]",0.062355456378399544,"[-0.15668562912290626, -0.033161912319140584, 0.21741477253463537]",-5.0° on beta,"[0.7982822774727771, 0.08388869208668037, 1.0774928927996879]",0.057546196799186676,0.7335588,"{'+5.0° on alpha': 0.71245223, '-5.0° on alpha': 0.65014356, '+5.0° on beta': 0.6599286, '-5.0° on beta': 0.7335588, '+5.0° on gamma': 0.68352544, '-5.0° on gamma': 0.7098016}"
1.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15668562912290626, -0.033161912319140584, 0.21741477253463537]","[0.7982822774727771, 0.08388869208668037, 1.0774928927996879]",0.057546196799186676,"[-0.1579490068888067, -0.025660665753921723, 0.2190033581531296]",-5.0° on beta,"[0.7958105052714597, 0.008785392100162603, 1.0853416276116326]",0.05333673651581932,0.7564074,"{'+5.0° on alpha': 0.7496844, '-5.0° on alpha': 0.670303, '+5.0° on beta': 0.6902944, '-5.0° on beta': 0.7564074, '+5.0° on gamma': 0.714788, '-5.0° on gamma': 0.7352784}"
