index,act_pos,next_pos,changes
16.87,"(-0.13456835322392177, -0.07384516233375028, 0.23783340826193572)","(0.15025372288643496, -0.05677792384396855, 0.24737396308781787)","[-0.8752025679266002, 0.26926162375698, 0.02025937806625969]"
16.88,"(0.15025372288643496, -0.05677792384396855, 0.24737396308781787)","(0.09878544445321827, -0.1142180635559468, 0.17879320294790135)","[-0.785993895396074, 1.0939160726343082, -0.6957360011474759]"
16.89,"(0.09878544445321827, -0.1142180635559468, 0.17879320294790135)","(0.09469033064379288, 0.08708206365997405, 0.1949417690991387)","[-1.3175784044887902, -1.414847057329666, 1.362143053443652]"
16.9,"(0.09469033064379288, 0.08708206365997405, 0.1949417690991387)","(0.029795586742675243, 0.04978518399556102, 0.31702198667783915)","[-0.25273713135546366, -0.5298570145461261, 0.34150453173057954]"
16.91,"(0.029795586742675243, 0.04978518399556102, 0.31702198667783915)","(0.125643014755147, 0.06780940059226029, 0.25270905614012323)","[-0.9260777151368749, -0.7459190689106779, 0.6628301515616648]"
16.92,"(0.125643014755147, 0.06780940059226029, 0.25270905614012323)","(0.12357071900567303, -0.04659101628932242, 0.2618704135163404)","[-0.9171798044625558, 0.25593917310126824, 0.875114179410048]"
16.93,"(0.12357071900567303, -0.04659101628932242, 0.2618704135163404)","(-0.13237237166504226, 0.11141864519848615, 0.17508831980236816)","[1.1578907230359647, -1.1687840672087981, -0.126825667873596]"
16.94,"(-0.13237237166504226, 0.11141864519848615, 0.17508831980236816)","(0.06252789673688049, 0.08148604005922552, 0.27866468811469186)","[-0.21904195315904051, -0.9145764331968605, -0.7559586249655303]"
16.95,"(0.06252789673688049, 0.08148604005922552, 0.27866468811469186)","(-0.06590843462278442, -0.10442205126407841, 0.1398099990330832)","[0.6945382522783469, 1.5025431548582104, 0.9826997744830039]"
16.96,"(-0.06590843462278442, -0.10442205126407841, 0.1398099990330832)","(-0.08246754758220727, -0.08812553620507987, 0.11910493695187896)","[1.0070979512012028, 1.3464491619840404, 1.4099725238056748]"
16.97,"(-0.08246754758220727, -0.08812553620507987, 0.11910493695187896)","(0.08535863942233946, 0.006865889385490702, 0.2712885476847293)","[-0.2451291349947212, -0.36705260741729717, -1.5521539499563721]"
16.98,"(0.08535863942233946, 0.006865889385490702, 0.2712885476847293)","(0.1456128491850883, -0.05808814380635593, 0.23186958438789226)","[-0.7396884835802837, 0.3161804163880696, -0.6998653716950047]"
16.99,"(0.1456128491850883, -0.05808814380635593, 0.23186958438789226)","(-0.03656493021988523, -0.07533051249240966, 0.2968061262875925)","[0.05518440692640865, 0.46392805173222373, 0.6117914839805657]"
16.1,"(-0.03656493021988523, -0.07533051249240966, 0.2968061262875925)","(-0.05260158092307772, -0.10943753335397752, 0.18069014129960578)","[0.24153642957076507, 1.4308344894822602, 0.9495471212055245]"
16.101,"(-0.05260158092307772, -0.10943753335397752, 0.18069014129960578)","(-0.10679298328731451, 0.11169734674906709, 0.20187926010275214)","[0.755842008788926, -1.22522688769982, 0.49234151113259556]"
16.102,"(-0.10679298328731451, 0.11169734674906709, 0.20187926010275214)","(-0.04826595693778957, 0.05709029803492535, 0.313068360917685)","[0.2337114742318339, -0.5489932378215121, 0.02993444192865837]"
16.103,"(-0.04826595693778957, 0.05709029803492535, 0.313068360917685)","(-0.07978819548292762, -0.11742295278132177, 0.1875870477122224)","[0.6130819530105458, 1.2264710400852539, 0.6606640700384914]"
16.104,"(-0.07978819548292762, -0.11742295278132177, 0.1875870477122224)","(-0.031657979862158875, 0.010752092096892648, 0.3284544167817214)","[0.20471202236965316, -0.21376375968925107, -0.24957397320406235]"
16.105,"(-0.031657979862158875, 0.010752092096892648, 0.3284544167817214)","(0.008052933334200513, -0.11548182248062834, 0.2390119750174594)","[0.16554037692209012, 1.1133289851880417, -0.6203322154340274]"
16.106,"(0.008052933334200513, -0.11548182248062834, 0.2390119750174594)","(0.03620724161403355, -0.09568375923577316, 0.21692002368998764)","[-0.8290828706003149, 1.236030006701479, 1.2697961355557048]"
16.107,"(0.03620724161403355, -0.09568375923577316, 0.21692002368998764)","(-0.1700632888049807, 0.04435929190750905, 0.19541386436617264)","[0.9272315835010859, -0.5547043779197106, 0.8549567848067248]"
16.108,"(-0.1700632888049807, 0.04435929190750905, 0.19541386436617264)","(0.035868459040184604, 0.03804195995851134, 0.3025683797304665)","[0.011751857979833736, -0.5412533737417569, -1.0775685865806834]"
16.109,"(0.035868459040184604, 0.03804195995851134, 0.3025683797304665)","(0.05080344282831444, 0.005755954449359746, 0.2963538948126128)","[-0.5540489947695563, -0.26963227250926486, 1.3335483780265176]"
16.11,"(0.05080344282831444, 0.005755954449359746, 0.2963538948126128)","(0.004911758360993716, 0.1015170321938206, 0.26927690822385386)","[-0.24506026198473604, -1.1595285424990789, 0.601607103802134]"
16.111,"(0.004911758360993716, 0.1015170321938206, 0.26927690822385386)","(0.07178232505088954, -0.11785175544252745, 0.18091673319853488)","[-0.5855488663408395, 1.2449423066424241, -0.6779269026115325]"
16.112,"(0.07178232505088954, -0.11785175544252745, 0.18091673319853488)","(-0.044136497187144644, -0.09595015468924739, 0.20934054727693346)","[-0.021218676342849466, 1.2099481131860736, 1.257655454906331]"
16.113,"(-0.044136497187144644, -0.09595015468924739, 0.20934054727693346)","(-0.0719085228613121, -0.12313128471567178, 0.17978401072775402)","[0.6704564595659489, 1.246492224998727, 0.37513656886947605]"
16.114,"(-0.0719085228613121, -0.12313128471567178, 0.17978401072775402)","(0.09011092753705788, 0.011939710863740866, 0.2959314325030715)","[-0.2909481655303647, -0.31936849672175416, -0.9115009277001074]"
16.115,"(0.09011092753705788, 0.011939710863740866, 0.2959314325030715)","(-0.15981534103667694, -0.08821632411911116, 0.16154190693738754)","[1.419865403483329, 0.5959966209620982, -0.5070393151338337]"
16.116,"(-0.15981534103667694, -0.08821632411911116, 0.16154190693738754)","(-0.06892593079193648, -0.11087240779817542, 0.22500404343254687)","[0.3231558134647215, 1.0069832471107523, 0.705439056116763]"
16.117,"(-0.06892593079193648, -0.11087240779817542, 0.22500404343254687)","(0.0928129625675483, 0.09329609452972339, 0.18994787193397764)","[-0.5565592064338841, -1.474274448449594, -1.2641170214218924]"
16.118,"(0.0928129625675483, 0.09329609452972339, 0.18994787193397764)","(-0.10154330552064669, 0.08605434617140449, 0.26062949542639985)","[0.7192314919898739, -0.8814568963747034, -0.42493322709449804]"
16.119,"(-0.10154330552064669, 0.08605434617140449, 0.26062949542639985)","(-0.008436004931387728, -0.11572936748708103, 0.22411752563792828)","[0.372848313485579, 1.2083880997797405, -0.7286430799296558]"
16.12,"(-0.008436004931387728, -0.11572936748708103, 0.22411752563792828)","(-0.1308838902429338, 0.08911541243238877, 0.2288020095573421)","[0.9689993442717433, -0.9167086146524576, -0.38443019899395064]"
16.121,"(-0.1308838902429338, 0.08911541243238877, 0.2288020095573421)","(-0.010551453513237318, 0.11736074338151405, 0.24874320691707186)","[0.21325769242915804, -1.3755909390963685, -0.3799291120209424]"
16.122,"(-0.010551453513237318, 0.11736074338151405, 0.24874320691707186)","(-0.09941807590030131, -0.11937131960508901, 0.10508316614556668)","[1.4797315489504277, 1.1360624491285003, 0.5372445324531707]"
16.123,"(-0.09941807590030131, -0.11937131960508901, 0.10508316614556668)","(0.14193916471280177, 0.09606591984716534, 0.20736447664731744)","[-0.965478024076293, -0.9960833171287213, -0.016048565270059486]"
16.124,"(0.14193916471280177, 0.09606591984716534, 0.20736447664731744)","(-0.09732837532780597, -0.10642107969005342, 0.18863966093824122)","[1.2734344906896424, 1.0082833141265535, -0.9060298418209429]"
16.125,"(-0.09732837532780597, -0.10642107969005342, 0.18863966093824122)","(-0.13346413754968905, -0.037257371003035715, 0.2229426027953721)","[0.6270680821063721, 0.1287455907385002, 1.4470623440384356]"
16.126,"(-0.13346413754968905, -0.037257371003035715, 0.2229426027953721)","(-0.07979536121403112, -0.077902829346324, 0.23327711454143724)","[0.9626158945458534, 0.7193670443054452, -1.3768132949473257]"
16.127,"(-0.07979536121403112, -0.077902829346324, 0.23327711454143724)","(-0.13341314918048341, 0.10967061244667496, 0.18160429525865926)","[1.1600745614039352, -1.175347770700291, -0.023144560297160617]"
16.128,"(-0.13341314918048341, 0.10967061244667496, 0.18160429525865926)","(-0.007571543215382698, -0.06600742035134811, 0.28602044622778755)","[-0.20291323197640113, 0.45014505991341885, 1.1670301760376776]"
16.129,"(-0.007571543215382698, -0.06600742035134811, 0.28602044622778755)","(0.11959076556887917, -0.04723800696947786, 0.2777743519428617)","[-0.5268516342336126, 0.18092532832348066, -0.4707374283920922]"
16.13,"(0.11959076556887917, -0.04723800696947786, 0.2777743519428617)","(0.14073391732161783, 0.06720266842519537, 0.20972167529188387)","[-0.7477420220861687, -0.9210375643865817, -1.0700299503058057]"
16.131,"(0.14073391732161783, 0.06720266842519537, 0.20972167529188387)","(-0.01237827609208074, -0.09047360448247722, 0.1983239877879729)","[-0.4823105375992639, 1.4378582638434374, 1.3464178218282155]"
16.132,"(-0.01237827609208074, -0.09047360448247722, 0.1983239877879729)","(0.07189825963467283, -0.04459914343887831, 0.307429177819281)","[-0.4552833447343115, 0.12285538567395565, 0.3751790643247594]"
16.133,"(0.07189825963467283, -0.04459914343887831, 0.307429177819281)","(0.05344834944170905, -0.02846622202383827, 0.3001106004813178)","[-0.05423148656617839, -0.0003579343794371006, -1.113451396713222]"
16.134,"(0.05344834944170905, -0.02846622202383827, 0.3001106004813178)","(-0.06555014284641168, -0.07606127593448246, 0.2390273721736841)","[0.1623349722009789, 0.7147400996061501, 1.443821697234958]"
16.135,"(-0.06555014284641168, -0.07606127593448246, 0.2390273721736841)","(-0.16307008501097126, 0.07106629393177048, 0.19121761070697513)","[1.3193398370184055, -0.8408050801876443, -0.6668913066197906]"
16.136,"(-0.16307008501097126, 0.07106629393177048, 0.19121761070697513)","(0.06047530512430847, -0.12149728847961985, 0.12882601892827147)","[-1.0844822051661633, 1.4531319639541802, -0.41486301486271937]"
16.137,"(0.06047530512430847, -0.12149728847961985, 0.12882601892827147)","(-0.10336523853104314, 0.12065569192833829, 0.19010479542983064)","[1.0214699260210336, -1.346431116958768, -0.05418520601572293]"
16.138,"(-0.10336523853104314, 0.12065569192833829, 0.19010479542983064)","(-0.13017661606270303, 0.10263451066642579, 0.16017300107254412)","[1.5345989151027826, -1.2466447163905525, -0.7871803566150398]"
16.139,"(-0.13017661606270303, 0.10263451066642579, 0.16017300107254412)","(0.13037137385969452, 0.10880152141734586, 0.1917042383965429)","[-1.0144588562955816, -1.1505802405826424, 0.11702197313164908]"
16.14,"(0.13037137385969452, 0.10880152141734586, 0.1917042383965429)","(0.07618919621714693, -0.10844028818947982, 0.15069586963879458)","[-0.6564785610730539, 1.3448112954954874, -0.9489801145971711]"
16.141,"(0.07618919621714693, -0.10844028818947982, 0.15069586963879458)","(0.16170462808801234, -0.019958356962243413, 0.20973022336091615)","[-0.7590125481130497, -0.07112872251047536, -1.1702289743078431]"
16.142,"(0.16170462808801234, -0.019958356962243413, 0.20973022336091615)","(0.0981156513235299, -0.09818519423759256, 0.21792764759158847)","[-1.007442337151205, 0.8265504672345017, 0.9080910457017849]"
16.143,"(0.0981156513235299, -0.09818519423759256, 0.21792764759158847)","(0.027597324755353692, 0.046362618159139724, 0.3194704909745269)","[-0.17318516191560254, -0.5670457322037127, 0.30695055160251755]"
16.144,"(0.027597324755353692, 0.046362618159139724, 0.3194704909745269)","(0.03222301588169414, -0.12700507599510735, 0.20622562343122963)","[-0.427286590852394, 1.2514883328770654, 0.13961752471123617]"
16.145,"(0.03222301588169414, -0.12700507599510735, 0.20622562343122963)","(-0.05601053844906805, -0.03611639536504359, 0.2767453677137553)","[0.09305356149580335, 0.11863940010857334, 1.5501357376044045]"
16.146,"(-0.05601053844906805, -0.03611639536504359, 0.2767453677137553)","(0.06452792158950539, -0.10984685559041742, 0.22409312022898034)","[-0.8049023369021746, 1.0068027279974787, 0.7084235559127101]"
16.147,"(0.06452792158950539, -0.10984685559041742, 0.22409312022898034)","(-0.10081226332608911, -0.11556385367296117, 0.11357053167069867)","[1.3332963764348125, 1.1591777412905055, 0.6183396316668305]"
16.148,"(-0.10081226332608911, -0.11556385367296117, 0.11357053167069867)","(0.12760594797550268, -0.0482455071855692, 0.23358640579254802)","[-1.065147733467486, 0.25192042146004767, 1.298618849396848]"
16.149,"(0.12760594797550268, -0.0482455071855692, 0.23358640579254802)","(0.038427278395036686, 0.06601361418074397, 0.29684975025934257)","[0.01054484877175257, -0.8187083406969637, -0.8086791298040511]"
16.15,"(0.038427278395036686, 0.06601361418074397, 0.29684975025934257)","(-0.1755658732795831, -0.02634475421948182, 0.22850281091313837)","[1.0467119310062853, 0.008270745449110531, -0.01710517487985178]"
16.151,"(-0.1755658732795831, -0.02634475421948182, 0.22850281091313837)","(0.13743955476760195, 0.10308036137816033, 0.1968900991091648)","[-0.966247642139406, -1.1143166357177954, -0.10032721182343828]"
16.152,"(0.13743955476760195, 0.10308036137816033, 0.1968900991091648)","(0.08099825095493662, -0.05052408229999934, 0.27726429221705745)","[-0.6623665909631105, 0.25562964482216755, 1.1552493838199454]"
16.153,"(0.08099825095493662, -0.05052408229999934, 0.27726429221705745)","(-0.11930623003635428, 0.06699567867215428, 0.2207296056869374)","[0.6212385414355922, -1.0318234406268367, 1.3057397289339567]"
16.154,"(-0.11930623003635428, 0.06699567867215428, 0.2207296056869374)","(-0.08742689548611614, 0.10490043820586167, 0.22497458170428497)","[0.5038643513325539, -1.3188170963659296, 0.7280636153483578]"
16.155,"(-0.08742689548611614, 0.10490043820586167, 0.22497458170428497)","(0.0792266349074028, -0.099860123971706, 0.24015879488179714)","[-0.7791249515145108, 0.7780172300984074, 0.8065073995758447]"
16.156,"(0.0792266349074028, -0.099860123971706, 0.24015879488179714)","(-0.008863640254282087, 0.09441681031415722, 0.24237601758586666)","[-0.26123800336310854, -1.4794652621787254, 1.2173634968852851]"
16.157,"(-0.008863640254282087, 0.09441681031415722, 0.24237601758586666)","(-0.07165487520871756, -0.04215873233058969, 0.289221431587638)","[0.2118716372725962, 0.15911156296598378, 1.0523660044768035]"
16.158,"(-0.07165487520871756, -0.04215873233058969, 0.289221431587638)","(-0.06958385810730686, -0.09199086632128554, 0.15033755153273992)","[0.5931940252822682, 1.467776152649706, 1.3047469609023827]"
16.159,"(-0.06958385810730686, -0.09199086632128554, 0.15033755153273992)","(-0.0645343807064022, -0.0709328875577463, 0.2744367302995282)","[0.18550290022207513, 0.4681794252194219, 1.008750796852719]"
16.16,"(-0.0645343807064022, -0.0709328875577463, 0.2744367302995282)","(-0.15526314740949704, 0.03977059203670276, 0.22731582722771076)","[0.8013569985558504, -0.5908913940209037, 0.8740610858030661]"
16.161,"(-0.15526314740949704, 0.03977059203670276, 0.22731582722771076)","(0.06631672986461003, -0.11978843286790453, 0.17783182992472882)","[-0.5245593459041483, 1.2803197977858003, -0.6070937609609438]"
16.162,"(0.06631672986461003, -0.11978843286790453, 0.17783182992472882)","(-0.0520301285222154, -0.12153948534596769, 0.1461278183033797)","[0.8634037271456857, 1.5227327620549849, 0.4072853670409619]"
16.163,"(-0.0520301285222154, -0.12153948534596769, 0.1461278183033797)","(-0.20146636746851945, 0.027375489688763324, 0.14231667210778562)","[1.5179652734100735, -0.3963393882019365, -0.21420973195325793]"
16.164,"(-0.20146636746851945, 0.027375489688763324, 0.14231667210778562)","(0.1405892060413401, -0.06042791813127513, 0.1979761657322948)","[-0.7058905311792095, 0.4270805383958941, -1.2982314088754547]"
16.165,"(0.1405892060413401, -0.06042791813127513, 0.1979761657322948)","(0.06565330176242173, -0.06910349452163675, 0.29366073003800147)","[-0.15969233395850663, 0.3967521796969008, -0.5105071937490013]"
16.166,"(0.06565330176242173, -0.06910349452163675, 0.29366073003800147)","(-0.08640104156436333, -0.10009263560366535, 0.25459702158058906)","[0.544175105552306, 0.716224402059061, 0.3329670711624084]"
16.167,"(-0.08640104156436333, -0.10009263560366535, 0.25459702158058906)","(-0.1677596450542738, 0.08826182083067498, 0.15773780889565112)","[1.4159976289900404, -0.9054122240874839, -0.06293150331006765]"
