index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
2.26,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.06810397061184924, 0.08651365237626397, 0.24187536577493335]","[0.19605687467688337, -1.3079060647248166, 1.1933814919629366]",0.06847528101651502,"[-0.058066378577232416, 0.08627821342648956, 0.24711471289525144]",-5.0° on alpha,"[0.11193208896056905, -1.308647986369893, 1.2001646725628126]",0.06164983272426907,0.792918,"{'+5.0° on alpha': 0.71902114, '-5.0° on alpha': 0.792918, '+5.0° on beta': 0.7067529, '-5.0° on beta': 0.76626205, '+5.0° on gamma': 0.74039096, '-5.0° on gamma': 0.7699411}"
2.27,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.058066378577232416, 0.08627821342648956, 0.24711471289525144]","[0.11193208896056905, -1.308647986369893, 1.2001646725628126]",0.06164983272426907,"[-0.04759699933297346, 0.086140149287064, 0.251348428275145]",-5.0° on alpha,"[0.027467040491867323, -1.3109918531379376, 1.2068863909676564]",0.05554596074151683,0.8202873,"{'+5.0° on alpha': 0.752068, '-5.0° on alpha': 0.8202873, '+5.0° on beta': 0.75827265, '-5.0° on beta': 0.808616, '+5.0° on gamma': 0.77509916, '-5.0° on gamma': 0.805546}"
2.28,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.04759699933297346, 0.086140149287064, 0.251348428275145]","[0.027467040491867323, -1.3109918531379376, 1.2068863909676564]",0.05554596074151683,"[-0.04721041042504321, 0.08943395780510094, 0.24443095763264314]",-5.0° on beta,"[0.023286832773651955, -1.3904117887338208, 1.213547287254821]",0.050846840943282304,0.84450245,"{'+5.0° on alpha': 0.78902215, '-5.0° on alpha': 0.8366856, '+5.0° on beta': 0.7845873, '-5.0° on beta': 0.84450245, '+5.0° on gamma': 0.8045292, '-5.0° on gamma': 0.8324794}"
2.29,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.04721041042504321, 0.08943395780510094, 0.24443095763264314]","[0.023286832773651955, -1.3904117887338208, 1.213547287254821]",0.050846840943282304,"[-0.03680390779185458, 0.08937076075830919, 0.24757806576254981]",-5.0° on alpha,"[-0.061485100698705164, -1.3960991833363545, 1.2201478697012638]",0.04508165533094106,0.8678378,"{'+5.0° on alpha': 0.8060782, '-5.0° on alpha': 0.8678378, '+5.0° on beta': 0.81670076, '-5.0° on beta': 0.85515845, '+5.0° on gamma': 0.8258037, '-5.0° on gamma': 0.8596669}"
2.3,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.03680390779185458, 0.08937076075830919, 0.24757806576254981]","[-0.061485100698705164, -1.3960991833363545, 1.2201478697012638]",0.04508165533094106,"[-0.03704310668440838, 0.0920272323432044, 0.2404631755972492]",-5.0° on beta,"[-0.06596992350469222, -1.4756991331191385, 1.226688702910402]",0.04098458110323892,0.8873448,"{'+5.0° on alpha': 0.8421758, '-5.0° on alpha': 0.87735134, '+5.0° on beta': 0.8344129, '-5.0° on beta': 0.8873448, '+5.0° on gamma': 0.8519816, '-5.0° on gamma': 0.88305634}"
2.31,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.03704310668440838, 0.0920272323432044, 0.2404631755972492]","[-0.06596992350469222, -1.4756991331191385, 1.226688702910402]",0.04098458110323892,"[-0.03527251778603446, 0.09515111975376171, 0.24053662826642627]",-5.0° on gamma,"[-0.07062711186537562, -1.4792227322499256, 1.1565114522834605]",0.03764815654701498,0.90557176,"{'+5.0° on alpha': 0.85323745, '-5.0° on alpha': 0.902584, '+5.0° on beta': 0.86549956, '-5.0° on beta': 0.87919444, '+5.0° on gamma': 0.86696106, '-5.0° on gamma': 0.90557176}"
2.32,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.03527251778603446, 0.09515111975376171, 0.24053662826642627]","[-0.07062711186537562, -1.4792227322499256, 1.1565114522834605]",0.03764815654701498,"[-0.033268658850018513, 0.09828017739716491, 0.2405178002898296]",-5.0° on gamma,"[-0.07523244296787102, -1.4825048691454743, 1.085344402707232]",0.03417356271223805,0.92238903,"{'+5.0° on alpha': 0.8710848, '-5.0° on alpha': 0.91654366, '+5.0° on beta': 0.8794032, '-5.0° on beta': 0.8970816, '+5.0° on gamma': 0.88458556, '-5.0° on gamma': 0.92238903}"
2.33,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.033268658850018513, 0.09828017739716491, 0.2405178002898296]","[-0.07523244296787102, -1.4825048691454743, 1.085344402707232]",0.03417356271223805,"[-0.03107143837611714, 0.10131237885961734, 0.240435088543746]",-5.0° on gamma,"[-0.07978649421524775, -1.4857538772923506, 1.0137223981807857]",0.030664336287984022,0.93849415,"{'+5.0° on alpha': 0.88926846, '-5.0° on alpha': 0.9294588, '+5.0° on beta': 0.8921372, '-5.0° on beta': 0.9158146, '+5.0° on gamma': 0.90221155, '-5.0° on gamma': 0.93849415}"
2.34,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.03107143837611714, 0.10131237885961734, 0.240435088543746]","[-0.07978649421524775, -1.4857538772923506, 1.0137223981807857]",0.030664336287984022,"[-0.028659482196896485, 0.10423570848508375, 0.24029285088368468]",-5.0° on gamma,"[-0.08428983660660316, -1.488966388389187, 0.941626581449384]",0.0271168711605112,0.95327073,"{'+5.0° on alpha': 0.90758735, '-5.0° on alpha': 0.9403973, '+5.0° on beta': 0.90313894, '-5.0° on beta': 0.9347843, '+5.0° on gamma': 0.91934466, '-5.0° on gamma': 0.95327073}"
2.35,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.028659482196896485, 0.10423570848508375, 0.24029285088368468]","[-0.08428983660660316, -1.488966388389187, 0.941626581449384]",0.0271168711605112,"[-0.02603509359560712, 0.10702876454094144, 0.2400894401922805]",-5.0° on gamma,"[-0.0887430347799616, -1.4921428796917011, 0.8690634222632898]",0.023554079047119956,0.96509176,"{'+5.0° on alpha': 0.9255858, '-5.0° on alpha': 0.9488492, '+5.0° on beta': 0.9116315, '-5.0° on beta': 0.95458025, '+5.0° on gamma': 0.9361261, '-5.0° on gamma': 0.96509176}"
2.36,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.02603509359560712, 0.10702876454094144, 0.2400894401922805]","[-0.0887430347799616, -1.4921428796917011, 0.8690634222632898]",0.023554079047119956,"[-0.026314349262244782, 0.10929834654614498, 0.23192284085123363]",-5.0° on beta,"[-0.09295235208739872, -1.5685119411109403, 0.8684513673669532]",0.020050257334429524,0.97516495,"{'+5.0° on alpha': 0.9430376, '-5.0° on alpha': 0.9542792, '+5.0° on beta': 0.91682285, '-5.0° on beta': 0.97516495, '+5.0° on gamma': 0.9516858, '-5.0° on gamma': 0.9722146}"
2.37,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.026314349262244782, 0.10929834654614498, 0.23192284085123363]","[-0.09295235208739872, -1.5685119411109403, 0.8684513673669532]",0.020050257334429524,"[-0.0235607513654583, 0.11180680582621136, 0.23163173060876305]",-5.0° on gamma,"[-0.09732344724547115, -1.570794560604571, 0.7960300196679633]",0.01633882761688942,1.0033637,"{'+5.0° on alpha': 0.9403607, '-5.0° on alpha': 0.97727734, '+5.0° on beta': 0.96050435, '-5.0° on beta': 0.9825869, '+5.0° on gamma': 0.9577791, '-5.0° on gamma': 1.0033637}"
2.38,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.0235607513654583, 0.11180680582621136, 0.23163173060876305]","[-0.09732344724547115, -1.570794560604571, 0.7960300196679633]",0.01633882761688942,"[-0.020691087964565424, 0.11410176806686179, 0.23146292239520386]",-5.0° on gamma,"[-0.10157208167054765, -1.5707963670133296, 0.7256241376713968]",0.0126802763026106,1.0205958,"{'+5.0° on alpha': 0.9604666, '-5.0° on alpha': 0.9830342, '+5.0° on beta': 0.966109, '-5.0° on beta': 0.9815901, '+5.0° on gamma': 0.97715014, '-5.0° on gamma': 1.0205958}"
2.39,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.020691087964565424, 0.11410176806686179, 0.23146292239520386]","[-0.10157208167054765, -1.5707963670133296, 0.7256241376713968]",0.0126802763026106,"[-0.017665973977777517, 0.11623656363045426, 0.2312516808783377]",-5.0° on gamma,"[-0.1057814692385981, -1.5707963705061863, 0.6546426451194316]",0.008989111201835525,1.0242386,"{'+5.0° on alpha': 0.98084706, '-5.0° on alpha': 0.9836152, '+5.0° on beta': 0.96353257, '-5.0° on beta': 0.9856099, '+5.0° on gamma': 0.9965683, '-5.0° on gamma': 1.0242386}"
2.4,"[-0.010320282790092514, 0.12118925534698441, 0.22972991022047054]","[-0.017665973977777517, 0.11623656363045426, 0.2312516808783377]","[-0.1057814692385981, -1.5707963705061863, 0.6546426451194316]",0.008989111201835525,"[-0.01448838392650294, 0.11818998796639732, 0.23100234166939337]",-5.0° on gamma,"[-0.10995197245927013, -1.5707963705225447, 0.5832704598391576]",0.005290345328596943,1.0155165,"{'+5.0° on alpha': 1.0016837, '-5.0° on alpha': 0.9792616, '+5.0° on beta': 0.9544588, '-5.0° on beta': 1.0006044, '+5.0° on gamma': 1.0139881, '-5.0° on gamma': 1.0155165}"
