index,act_pos,next_pos,changes
4.17,"(0.1387869351350754, -0.0885807623172299, 0.12399946986280419)","(0.17241844729042208, -0.015474728399373463, 0.12231818798153668)","[-1.2869354992614794, -0.09076375534240029, -1.4274565587071268]"
4.18,"(0.17241844729042208, -0.015474728399373463, 0.12231818798153668)","(0.11687978009932865, 0.056533952958102617, 0.27062493633605433)","[-0.8047907810632108, -0.6730500763645065, 0.6388514473441587]"
4.19,"(0.11687978009932865, 0.056533952958102617, 0.27062493633605433)","(-0.16902196995451163, 0.07653026890603826, 0.11836833226824844)","[1.3455412121716726, -0.9044513417594982, 0.6466721093665403]"
4.2,"(-0.16902196995451163, 0.07653026890603826, 0.11836833226824844)","(-0.034763641361878386, 0.1239791499426697, 0.22506132723192118)","[0.39339208348674803, -1.5270517161416173, -0.2691993135508536]"
4.21,"(-0.034763641361878386, 0.1239791499426697, 0.22506132723192118)","(0.0647909361580774, -0.0526699593882457, 0.30482656906339123)","[-0.49180376161751665, 0.2048235589217369, 0.5333194379765176]"
4.22,"(0.0647909361580774, -0.0526699593882457, 0.30482656906339123)","(-0.023107064729630714, 0.05531292865006701, 0.28656081065595557)","[0.38281249985357757, -0.8855392692391657, -1.2904783956886043]"
4.23,"(-0.023107064729630714, 0.05531292865006701, 0.28656081065595557)","(0.05777566348995876, -0.06753387137307279, 0.2577056532590156)","[-0.7421357260779129, 0.533970265188131, 1.4236723839070051]"
4.24,"(0.05777566348995876, -0.06753387137307279, 0.2577056532590156)","(0.06072055459054789, -0.10434168927903459, 0.24522229645930163)","[-0.7075790219908257, 0.8502498156262158, 0.6546541883312174]"
4.25,"(0.06072055459054789, -0.10434168927903459, 0.24522229645930163)","(0.15918139557453015, -0.04038019123704896, 0.1928137633952646)","[-1.4200904703551203, 0.1417464942803176, 1.238878112182285]"
4.26,"(0.15918139557453015, -0.04038019123704896, 0.1928137633952646)","(0.1686577939404384, 0.0011468994755781665, 0.24529586319783692)","[-0.9188307260773643, -0.22485570162437046, -0.15160954946939814]"
4.27,"(0.1686577939404384, 0.0011468994755781665, 0.24529586319783692)","(0.10724297285829877, -0.11603192349603908, 0.20454070830300403)","[-0.964265051298631, 0.8950820600186314, 0.125857988826008]"
4.28,"(0.10724297285829877, -0.11603192349603908, 0.20454070830300403)","(-0.15060024082937967, -0.0816804432785623, 0.0862776928695532)","[1.5197539216642977, 0.5738253116300996, 0.9063602181198528]"
4.29,"(-0.15060024082937967, -0.0816804432785623, 0.0862776928695532)","(0.039961129952561236, 0.023068242562593842, 0.2867659880624712)","[-0.551517069208014, -0.5829535183299607, 1.5638962421351847]"
4.3,"(0.039961129952561236, 0.023068242562593842, 0.2867659880624712)","(-0.017069514946481373, 0.05437939632657672, 0.31941310094979375)","[0.03256139787266234, -0.6337869301799499, 0.0854224232656461]"
4.31,"(-0.017069514946481373, 0.05437939632657672, 0.31941310094979375)","(0.17512630746799213, -0.026860113371616055, 0.23010482108939023)","[-1.0548415138813008, 0.009059087305673506, 0.1380308844996284]"
4.32,"(0.17512630746799213, -0.026860113371616055, 0.23010482108939023)","(-0.06038194314275672, 0.07556781665429245, 0.23916512051808392)","[0.7930180615743853, -1.3377096144648921, -1.4938682303348372]"
4.33,"(-0.06038194314275672, 0.07556781665429245, 0.23916512051808392)","(-0.06941655728732754, -0.031793373514893024, 0.30666550008370214)","[0.16013773105402865, 0.043787313125546005, 0.7122800905478193]"
4.34,"(-0.06941655728732754, -0.031793373514893024, 0.30666550008370214)","(0.16564169291927966, 0.047694320800126644, 0.18213806083200484)","[-1.4660497129561807, -0.7281444080033344, 1.1184994537150912]"
4.35,"(0.16564169291927966, 0.047694320800126644, 0.18213806083200484)","(0.04480134526444281, -0.07286373919008562, 0.2584657895736831)","[-0.6588514973857611, 0.6194892035237302, 1.4166810397101364]"
4.36,"(0.04480134526444281, -0.07286373919008562, 0.2584657895736831)","(-0.08588250824819219, -0.06387128348636813, 0.24103648316918486)","[0.9178154673460314, 0.5072546977434015, -1.3887398523243346]"
4.37,"(-0.08588250824819219, -0.06387128348636813, 0.24103648316918486)","(0.10397128595744314, 0.09626783395363968, 0.083208806404165)","[-1.4901099413996133, -1.5363461521572819, -1.0741487524172848]"
4.38,"(0.10397128595744314, 0.09626783395363968, 0.083208806404165)","(-0.1537543264136197, 0.09756346266831842, 0.10590681499866418)","[1.4652124725100697, -1.0699689280027882, 0.42816298334320335]"
4.39,"(-0.1537543264136197, 0.09756346266831842, 0.10590681499866418)","(0.060492119064969166, -0.0889514735661862, 0.22131296305708176)","[-0.17100620730459007, 0.9799751938031009, -1.3425939210952085]"
4.4,"(0.060492119064969166, -0.0889514735661862, 0.22131296305708176)","(-0.16329858059535962, -0.08862001725578278, 0.1502334170835262)","[1.2217816052576398, 0.5609245510532771, 0.453669394327821]"
4.41,"(-0.16329858059535962, -0.08862001725578278, 0.1502334170835262)","(0.16317440829243385, -0.016806812793717183, 0.21833232003696235)","[-0.8040501400805683, -0.09878358130602627, -1.0281877636558503]"
4.42,"(0.16317440829243385, -0.016806812793717183, 0.21833232003696235)","(0.13004979668651684, -0.09173834055883787, 0.16822668273176877)","[-0.918660845202494, 0.783067233799874, -0.9906958337129179]"
4.43,"(0.13004979668651684, -0.09173834055883787, 0.16822668273176877)","(-0.16563214017699832, -0.07118544851027013, 0.19148121229938606)","[0.9961531300977385, 0.39041963736424423, 0.5439960935294162]"
4.44,"(-0.16563214017699832, -0.07118544851027013, 0.19148121229938606)","(0.13991531423614817, 0.058488878530551264, 0.18858609321481273)","[-0.8110317954573311, -0.9851128085601307, -1.409552605869871]"
4.45,"(0.13991531423614817, 0.058488878530551264, 0.18858609321481273)","(-0.06286373341913913, -0.10863656569763225, 0.08898979345211086)","[1.4749947853254775, 1.391028237485669, 0.9119268929399583]"
4.46,"(-0.06286373341913913, -0.10863656569763225, 0.08898979345211086)","(-0.04013229154335779, -0.02989378430021224, 0.28635594923232766)","[-0.060647483540355374, 0.01810332095002029, 1.50173946094043]"
4.47,"(-0.04013229154335779, -0.02989378430021224, 0.28635594923232766)","(-0.10003808029321501, -0.01044505063903309, 0.2984174682644359)","[0.6273196202627527, -0.15665088253897538, -0.6185738838523699]"
4.48,"(-0.10003808029321501, -0.01044505063903309, 0.2984174682644359)","(0.0722517858924862, -0.1179183046353425, 0.15420047995506947)","[-1.5202792773839295, 1.3447920348887505, 0.6918310437613537]"
4.49,"(0.0722517858924862, -0.1179183046353425, 0.15420047995506947)","(-0.08381133662875316, -0.10920137716529317, 0.08695029575068507)","[1.4960209592762037, 1.2221060935003718, 0.9344337666953619]"
4.5,"(-0.08381133662875316, -0.10920137716529317, 0.08695029575068507)","(-0.028853366407025544, -0.08185939950431378, 0.19283170227913274)","[1.0051272586496918, 1.486175203574428, -1.5289623742530656]"
4.51,"(-0.028853366407025544, -0.08185939950431378, 0.19283170227913274)","(-0.16340981244275818, -0.08468918931461974, 0.1484983129494663)","[1.1716894049868947, 0.5431537149723057, 0.6132998625306091]"
4.52,"(-0.16340981244275818, -0.08468918931461974, 0.1484983129494663)","(0.06706048383022234, -0.06043761542223128, 0.2540704323062581)","[-0.18288497407279908, 0.47293322704001717, -1.5488081244596186]"
4.53,"(0.06706048383022234, -0.06043761542223128, 0.2540704323062581)","(0.05574493986575961, -0.12445403882377008, 0.16286841319235398)","[-0.7440575607429412, 1.440106703990263, -0.2834074415281528]"
4.54,"(0.05574493986575961, -0.12445403882377008, 0.16286841319235398)","(-0.09554580357143597, 0.01884031179602404, 0.2688868503179741)","[0.27050494793952473, -0.46034483468606724, 1.4288176994190391]"
4.55,"(-0.09554580357143597, 0.01884031179602404, 0.2688868503179741)","(0.09442676981637906, -0.08244946960137119, 0.2693876784281888)","[-0.7114329187330612, 0.532475072522968, 0.4673022520396033]"
4.56,"(0.09442676981637906, -0.08244946960137119, 0.2693876784281888)","(-0.133031195828819, 0.09729015351003065, 0.2167625668584528)","[0.9147997576567728, -1.0029606575133483, -0.07625086063893542]"
4.57,"(-0.133031195828819, 0.09729015351003065, 0.2167625668584528)","(-0.024119183150897814, -0.0787230007478915, 0.26067172097207464)","[-0.19010432743067732, 0.7121770750982067, 1.33484367740894]"
4.58,"(-0.024119183150897814, -0.0787230007478915, 0.26067172097207464)","(-0.0689233506661651, -0.09397070237470534, 0.25132272151339224)","[0.7084898039226809, 0.7596378484050453, -0.8832554166376836]"
4.59,"(-0.0689233506661651, -0.09397070237470534, 0.25132272151339224)","(-0.1575805075482754, 0.020162619442033423, 0.22117260636445563)","[0.75042292000144, -0.4216736117053034, 1.101667761733118]"
4.6,"(-0.1575805075482754, 0.020162619442033423, 0.22117260636445563)","(-0.17382427252179788, 0.018658268353879192, 0.09732585652555927)","[1.4161011283635838, -0.4536559243802557, 1.296322417178983]"
4.61,"(-0.17382427252179788, 0.018658268353879192, 0.09732585652555927)","(0.16365681309376282, -0.03681561700432889, 0.16708335942800578)","[-0.9707380648764065, 0.14193716477346136, -1.3786850865521532]"
4.62,"(0.16365681309376282, -0.03681561700432889, 0.16708335942800578)","(-0.08578186758749676, -0.0805534070082426, 0.27764713108992534)","[0.6189253461709383, 0.4985985323083241, -0.3104656413429096]"
4.63,"(-0.08578186758749676, -0.0805534070082426, 0.27764713108992534)","(0.0593082289815799, -0.08822103287681275, 0.2840434762655672)","[-0.41648898716813876, 0.5738407447775732, 0.41793783708938165]"
4.64,"(0.0593082289815799, -0.08822103287681275, 0.2840434762655672)","(0.0481099644579403, -0.10321337194940952, 0.22340597797397171)","[-0.8015607563021203, 1.1099494775281293, 1.108633490855293]"
4.65,"(0.0481099644579403, -0.10321337194940952, 0.22340597797397171)","(-0.10957510087615485, -0.06426500402098886, 0.2573408174384383)","[0.4605153085832697, 0.3953006654553766, 0.9263113577206711]"
4.66,"(-0.10957510087615485, -0.06426500402098886, 0.2573408174384383)","(0.10079199664503655, -0.03911024821675518, 0.28758630801167384)","[-0.37092190181867735, 0.13134721432065954, -0.7486366829270431]"
4.67,"(0.10079199664503655, -0.03911024821675518, 0.28758630801167384)","(-0.1776348646876576, -0.013008687935960212, 0.17249530640435906)","[1.0392652613620503, -0.11203067777025769, 1.1434316139736365]"
4.68,"(-0.1776348646876576, -0.013008687935960212, 0.17249530640435906)","(-0.11195063063963177, -0.03117104680826427, 0.28038489123285737)","[0.7734880552624911, 0.06110833164998505, -0.8268227377270286]"
4.69,"(-0.11195063063963177, -0.03117104680826427, 0.28038489123285737)","(-0.13191259254810445, -0.0454655800349046, 0.2549344710719186)","[0.9533756797956168, 0.19515535624488758, -0.7595694691853323]"
4.7,"(-0.13191259254810445, -0.0454655800349046, 0.2549344710719186)","(-0.15233578161374944, -0.1035834975913324, 0.13790076245098223)","[1.4564444157799894, 0.7456210962285494, 0.03996084612127544]"
4.71,"(-0.15233578161374944, -0.1035834975913324, 0.13790076245098223)","(0.0992790606289276, 0.07428614180276291, 0.24478383763277725)","[-0.3717277982643731, -1.0014404897873725, -1.1295384723175872]"
4.72,"(0.0992790606289276, 0.07428614180276291, 0.24478383763277725)","(0.16936588411620124, -0.067975738746727, 0.17759615968196288)","[-1.0460526817011466, 0.4108866724886663, -0.6249421246885921]"
4.73,"(0.16936588411620124, -0.067975738746727, 0.17759615968196288)","(-0.05044814398776059, -0.10570460137577942, 0.2644257252266135)","[0.444088263342686, 0.7974951773571746, -0.27813869300773997]"
4.74,"(-0.05044814398776059, -0.10570460137577942, 0.2644257252266135)","(0.07036974604788819, -0.10207956499121734, 0.09180364017422216)","[-1.383556467024842, 1.4482165890289092, -1.0878986073266819]"
4.75,"(0.07036974604788819, -0.10207956499121734, 0.09180364017422216)","(-0.10599906144186971, 0.11196723731255509, 0.09288712555896594)","[1.507708406725314, -1.392685913927491, 0.7438834223269482]"
4.76,"(-0.10599906144186971, 0.11196723731255509, 0.09288712555896594)","(0.017254279923608288, 0.04539296620235242, 0.2814300558101792)","[0.14648834613779008, -0.7586108299910357, -1.5387019928757844]"
4.77,"(0.017254279923608288, 0.04539296620235242, 0.2814300558101792)","(-0.13376537673652428, -0.0613429065378756, 0.2558304523351118)","[0.8458756931266559, 0.3835784785375287, -0.39768663922401815]"
4.78,"(-0.13376537673652428, -0.0613429065378756, 0.2558304523351118)","(-0.13111056976953472, -0.056703120320004366, 0.2474986417876886)","[0.9597120014924292, 0.36977365428334347, -0.8629252507458046]"
4.79,"(-0.13111056976953472, -0.056703120320004366, 0.2474986417876886)","(-0.0884501555277789, -0.042796552582436295, 0.3042124133026698)","[0.4137614572320867, 0.2050334962723819, 0.03638718077376762]"
4.8,"(-0.0884501555277789, -0.042796552582436295, 0.3042124133026698)","(-0.10794166739011027, 0.09188569392490098, 0.2523285349622796)","[0.6008952782186927, -0.9175961416396986, 0.24241034676953385]"
4.81,"(-0.10794166739011027, 0.09188569392490098, 0.2523285349622796)","(0.17486322410978608, 0.044063508470959446, 0.19491605559803854)","[-0.9932112316382109, -0.5431704893164814, -0.7728732483011729]"
4.82,"(0.17486322410978608, 0.044063508470959446, 0.19491605559803854)","(-0.0916455474560965, -0.02638229111835056, 0.2929504490259155)","[0.2906850022698073, 0.06360564838597679, 0.8720581271988576]"
4.83,"(-0.0916455474560965, -0.02638229111835056, 0.2929504490259155)","(0.1411529407779672, 0.08094410459901803, 0.14135659908830864)","[-1.1142636006121225, -1.1505699422728572, -1.1827076143765247]"
4.84,"(0.1411529407779672, 0.08094410459901803, 0.14135659908830864)","(0.021445964825815955, -0.08336188169029338, 0.2787255604465353)","[-0.37446527062069185, 0.6287318470228717, 0.9504980860189076]"
4.85,"(0.021445964825815955, -0.08336188169029338, 0.2787255604465353)","(-0.12616178718837737, 0.10126587952634475, 0.18795930884100776)","[1.2746442357919667, -1.189582710675141, -0.704130943600329]"
4.86,"(-0.12616178718837737, 0.10126587952634475, 0.18795930884100776)","(-0.17547599866849198, 0.03355769306451335, 0.1934666669870337)","[0.9651305138484162, -0.48483214891465043, 0.8652214715830125]"
4.87,"(-0.17547599866849198, 0.03355769306451335, 0.1934666669870337)","(-0.0613727255730519, -0.0008388947673115491, 0.30982733052846567)","[0.47630693970991167, -0.17965324608253475, -0.8674347716155544]"
4.88,"(-0.0613727255730519, -0.0008388947673115491, 0.30982733052846567)","(-0.048279699528185734, -0.08389537290841201, 0.2584110547591652)","[0.6295834968468443, 0.7425038544271809, -1.1631454865496142]"
4.89,"(-0.048279699528185734, -0.08389537290841201, 0.2584110547591652)","(-0.19226614927022115, 0.05647256156425706, 0.13022732413580054)","[1.5030581747451763, -0.6052364395571264, -0.010463854443685826]"
4.9,"(-0.19226614927022115, 0.05647256156425706, 0.13022732413580054)","(0.0585328757271072, 0.12448016311894, 0.21592429912299677)","[-0.5656827282156289, -1.483438464588509, 0.13367456333248723]"
4.91,"(0.0585328757271072, 0.12448016311894, 0.21592429912299677)","(0.050450370102519064, -0.10304835153310232, 0.2544034792652953)","[-0.10547918764474337, 0.8023491715977995, -0.715921016894191]"
4.92,"(0.050450370102519064, -0.10304835153310232, 0.2544034792652953)","(-0.016888157631991828, 0.049774827973646414, 0.310211260410416)","[0.2998084658717111, -0.6687465820597979, -0.7882537271431536]"
4.93,"(-0.016888157631991828, 0.049774827973646414, 0.310211260410416)","(-0.0008508345744318285, 0.10344880241211982, 0.27559439413661074)","[0.15172506607638447, -1.1660943638141041, -0.3537372310697622]"
4.94,"(-0.0008508345744318285, 0.10344880241211982, 0.27559439413661074)","(0.11267939475119221, -0.11260097334294417, 0.0966531486843899)","[-1.4775626079295705, 0.9805720558713396, -0.6861159234607144]"
4.95,"(0.11267939475119221, -0.11260097334294417, 0.0966531486843899)","(-0.1961494127742746, 0.01201749751082292, 0.15286905466506623)","[1.4667300626322475, -0.3488197985493155, -0.6240752857214998]"
4.96,"(-0.1961494127742746, 0.01201749751082292, 0.15286905466506623)","(0.07653858959023029, -0.10980035650189222, 0.11827219130631925)","[-1.110622843435609, 1.3624743070302698, -0.9139485278605484]"
4.97,"(0.07653858959023029, -0.10980035650189222, 0.11827219130631925)","(0.02578592517719807, 0.09542884080230576, 0.24058396633035808)","[0.16579566730227785, -1.4345553746820663, -1.1758449259885295]"
4.98,"(0.02578592517719807, 0.09542884080230576, 0.24058396633035808)","(0.0027341052595109827, -0.01510654485607427, 0.32357638380340703)","[-0.15298238246551424, -0.05406650280614618, 0.6823084237702136]"
4.99,"(0.0027341052595109827, -0.01510654485607427, 0.32357638380340703)","(-0.0778661827038728, 0.0012946649880668116, 0.30302638493373707)","[0.590011472605704, -0.20626771082131015, -0.8861872299950646]"
