index,current_distance,current_norm_distance,current_unit_vector,action_to_next,pred_norm_distance,pred_unit_vector,next_norm_distance,next_unit_vector
3.32,0.4422619509875856,1.0424214153470477,"(0.824, 0.564, 0.054)","[0.2179457061170339, 0.05072626519615572, 0.08408265391917516]",1.1177619,"[0.652799, 0.7076225, -0.36497757]",0.8596095066680159,"(0.837, 0.53, -0.133)"
3.33,0.36470142680242607,0.8596095066680159,"(0.837, 0.53, -0.133)","[0.6586439780338664, 0.3301495632854296, 1.2572782935695022]",1.1709272,"[0.7721921, 0.6276814, -0.11389378]",1.0622961325458822,"(0.87, 0.481, 0.114)"
3.34,0.45069407937086203,1.0622961325458822,"(0.87, 0.481, 0.114)","[0.7528424189694842, 1.5245038063001763, 0.11829026182718835]",1.1756251,"[0.57771474, 0.85436636, -0.015022367]",1.0197996192553134,"(0.698, 0.667, 0.26)"
3.35,0.43266433573613483,1.0197996192553134,"(0.698, 0.667, 0.26)","[1.0376319170191117, 0.7301248688180274, 0.713034165683709]",1.232815,"[0.72041917, 0.7210754, -0.029748768]",1.149524532114297,"(0.821, 0.53, 0.21)"
3.36,0.48770195507898756,1.149524532114297,"(0.821, 0.53, 0.21)","[0.47561701579140636, 0.6744521100006428, 1.3959684822707847]",1.1574683,"[0.6589282, 0.7680157, -0.16090831]",1.023830042016065,"(0.828, 0.547, 0.125)"
3.37,0.4343742992952405,1.023830042016065,"(0.828, 0.547, 0.125)","[0.02872171228870446, 0.3943777243060646, 0.8525710607411324]",1.088468,"[0.6216408, 0.7526048, -0.30057266]",0.8859750969671043,"(0.792, 0.609, -0.052)"
3.38,0.37588739941670907,0.8859750969671043,"(0.792, 0.609, -0.052)","[0.11738155453735445, 0.7553173739220136, 0.8288008661238688]",1.1174855,"[0.6182451, 0.7693608, -0.21490279]",0.9475357214900088,"(0.769, 0.639, 0.03)"
3.39,0.40200536044924384,0.9475357214900088,"(0.769, 0.639, 0.03)","[0.8467758756812483, 0.44616856990121107, 0.2840650307267034]",1.2383664,"[0.73686576, 0.6721053, -0.1318045]",1.1101207081345004,"(0.856, 0.509, 0.091)"
3.4,0.47098432839451043,1.1101207081345004,"(0.856, 0.509, 0.091)","[1.3357966691281258, 0.04839689033526269, 0.5483645587982202]",1.285383,"[0.8222306, 0.6104613, -0.03463897]",1.2061276582915452,"(0.89, 0.379, 0.255)"
3.41,0.5117166276927616,1.2061276582915452,"(0.89, 0.379, 0.255)","[1.459934600577972, 0.8145360809139767, 0.462788691401754]",1.2694411,"[0.7388007, 0.7412187, 0.041754603]",1.19772060383328,"(0.791, 0.527, 0.311)"
3.42,0.5081498165624152,1.19772060383328,"(0.791, 0.527, 0.311)","[0.20265108303158885, 1.3655855537842294, 0.31681424828881066]",1.1374251,"[0.5247834, 0.86996144, -0.1464177]",0.9768123458980791,"(0.694, 0.697, 0.184)"
3.43,0.4144263802387627,0.9768123458980791,"(0.694, 0.697, 0.184)","[0.2185166162256565, 0.4969068615314208, 0.6031384522760362]",1.1342213,"[0.62917787, 0.7478507, -0.2555109]",0.9419465592118125,"(0.796, 0.605, -0.031)"
3.44,0.39963407972040504,0.9419465592118125,"(0.796, 0.605, -0.031)","[0.3906741384763247, 0.8035681818679811, 1.147873985586157]",1.1637377,"[0.65997374, 0.75327265, -0.1482937]",1.013530527558789,"(0.804, 0.585, 0.106)"
3.45,0.43000458538583913,1.013530527558789,"(0.804, 0.585, 0.106)","[0.8386814593999454, 1.112032398716354, 0.7836265043398898]",1.2075583,"[0.6564708, 0.78629076, -0.047670633]",1.0922105802703255,"(0.774, 0.592, 0.224)"
3.46,0.46338570467570467,1.0922105802703255,"(0.774, 0.592, 0.224)","[1.2677902201759652, 0.7149818872983812, 0.42450293761525904]",1.2637833,"[0.7363961, 0.7257293, -0.0070507824]",1.1840751362840858,"(0.818, 0.521, 0.245)"
3.47,0.5023605349805175,1.1840751362840858,"(0.818, 0.521, 0.245)","[0.10788471504786022, 0.2688142183863238, 1.3392819623141572]",1.1103791,"[0.6522585, 0.74236906, -0.2731761]",0.8966782324725685,"(0.832, 0.555, -0.016)"
3.48,0.3804283552342324,0.8966782324725685,"(0.832, 0.555, -0.016)","[0.7138892043242918, 0.8708508244295072, 0.5563698816578596]",1.1993791,"[0.67940855, 0.74044997, -0.082745284]",1.0804842192538686,"(0.796, 0.589, 0.136)"
3.49,0.4584106310396778,1.0804842192538686,"(0.796, 0.589, 0.136)","[0.3672370631252915, 1.3359763946218262, 0.6731570762385709]",1.156639,"[0.57908034, 0.8405849, -0.09417084]",1.0118524379809994,"(0.729, 0.656, 0.195)"
3.5,0.42929263227390313,1.0118524379809994,"(0.729, 0.656, 0.195)","[0.5322219982811504, 0.9100682233930665, 0.18004056622963388]",1.1921744,"[0.605819, 0.7967523, -0.16086265]",1.0256609285067146,"(0.765, 0.638, 0.084)"
3.51,0.4351510786471132,1.0256609285067146,"(0.765, 0.638, 0.084)","[0.9725690034279689, 0.2250284270109148, 0.39674731516620965]",1.2645535,"[0.780893, 0.6377723, -0.13628313]",1.1342009520272502,"(0.888, 0.446, 0.114)"
3.52,0.48120071064402403,1.1342009520272502,"(0.888, 0.446, 0.114)","[1.2520372144780056, 0.5421608260708568, 0.0586841349442284]",1.274277,"[0.7469754, 0.7007009, -0.059904546]",1.182388738996842,"(0.846, 0.497, 0.195)"
3.53,0.5016450572059666,1.182388738996842,"(0.846, 0.497, 0.195)","[0.8430358995223197, 1.4166329922544245, 0.7228011757301417]",1.1979592,"[0.6076928, 0.84738046, -0.02117166]",1.0629756851412975,"(0.734, 0.62, 0.278)"
3.54,0.4509823891198967,1.0629756851412975,"(0.734, 0.62, 0.278)","[0.7730936691204408, 0.4584488824757291, 1.3753417825877339]",1.177007,"[0.7375345, 0.69255364, -0.08093968]",1.0834461808997762,"(0.857, 0.488, 0.164)"
3.55,0.45966728493893916,1.0834461808997762,"(0.857, 0.488, 0.164)","[1.3111844377298214, 0.7555454731265162, 0.39640754720788]",1.2623383,"[0.743372, 0.7201827, 0.009185284]",1.1872687920768785,"(0.811, 0.525, 0.257)"
3.56,0.5037154883812331,1.1872687920768785,"(0.811, 0.525, 0.257)","[1.3026329932843865, 0.6164329074054065, 1.4357596297776565]",1.2363526,"[0.7766603, 0.7184777, 0.038668156]",1.152450698371255,"(0.817, 0.475, 0.326)"
3.57,0.4889434222808921,1.152450698371255,"(0.817, 0.475, 0.326)","[1.0396937744587544, 0.6058150766835982, 1.0259606599300612]",1.219872,"[0.7383221, 0.7095922, -0.03435108]",1.1460632509214177,"(0.838, 0.497, 0.226)"
3.58,0.48623345783714056,1.1460632509214177,"(0.838, 0.497, 0.226)","[0.5744041867440409, 0.43769308082181096, 1.325192601919408]",1.1677096,"[0.7081535, 0.7191866, -0.14222988]",1.0422874052294624,"(0.855, 0.507, 0.107)"
3.59,0.4422050953098503,1.0422874052294624,"(0.855, 0.507, 0.107)","[0.43727210198452593, 1.162478437905561, 1.3731075489267064]",1.1419715,"[0.6433483, 0.78306, -0.060355216]",1.0178656142238172,"(0.784, 0.588, 0.199)"
3.6,0.43184380689256285,1.0178656142238172,"(0.784, 0.588, 0.199)","[0.6201004477352347, 0.7338873425748847, 0.44515787031114695]",1.2030861,"[0.66283745, 0.7473668, -0.1359258]",1.0612282250155534,"(0.807, 0.584, 0.085)"
3.61,0.45024100457703664,1.0612282250155534,"(0.807, 0.584, 0.085)","[0.00628774994113973, 0.7283033246439427, 0.5690563990175327]",1.1298883,"[0.57238275, 0.8147125, -0.2896602]",0.9060168048695657,"(0.733, 0.68, -0.003)"
3.62,0.38439037595534337,0.9060168048695657,"(0.733, 0.68, -0.003)","[1.3887696667775493, 0.6431182987284304, 1.3065354170800434]",1.2237613,"[0.7613255, 0.67725074, 0.11901337]",1.1706958805808008,"(0.806, 0.479, 0.349)"
3.63,0.4966841975195045,1.1706958805808008,"(0.806, 0.479, 0.349)","[0.599909584760589, 1.5677349440890476, 0.5376912407168921]",1.1473054,"[0.5650778, 0.8525333, -0.015506893]",1.025806482304416,"(0.711, 0.647, 0.275)"
3.64,0.43521283189354243,1.025806482304416,"(0.711, 0.647, 0.275)","[1.0229695854049483, 0.30819999662135217, 0.3919796464058837]",1.2495272,"[0.7703117, 0.6372301, -0.10247716]",1.154682298198076,"(0.879, 0.455, 0.145)"
3.65,0.48989020990315607,1.154682298198076,"(0.879, 0.455, 0.145)","[1.2374155274459837, 1.269292592966335, 0.16513807648909876]",1.2448125,"[0.63006747, 0.8368593, -0.013786048]",1.1098477297738365,"(0.739, 0.615, 0.275)"
3.66,0.47086851348454484,1.1098477297738365,"(0.739, 0.615, 0.275)","[0.15919902329032962, 0.5996120937455874, 1.3552505772357624]",1.1209887,"[0.62650573, 0.7638404, -0.22902218]",0.9450016075755169,"(0.81, 0.584, 0.048)"
3.67,0.400930226969302,0.9450016075755169,"(0.81, 0.584, 0.048)","[0.43165034437607025, 0.7295825858766475, 0.1233768936199271]",1.1676953,"[0.6258033, 0.76383394, -0.19715151]",0.9968263965096722,"(0.778, 0.628, 0.025)"
3.68,0.42291762278264367,0.9968263965096722,"(0.778, 0.628, 0.025)","[0.5802349504000291, 1.3829742123067628, 1.117645600274179]",1.1673698,"[0.6294951, 0.8124625, -0.015909225]",1.0386498906833892,"(0.757, 0.602, 0.254)"
3.69,0.4406618285885345,1.0386498906833892,"(0.757, 0.602, 0.254)","[1.0088043134557123, 0.5968177530413822, 0.12330154096362093]",1.2397662,"[0.71431196, 0.70328945, -0.08453068]",1.1386588114268683,"(0.84, 0.526, 0.137)"
3.7,0.48309202021065173,1.1386588114268683,"(0.84, 0.526, 0.137)","[0.2342161128323964, 1.5556392452382386, 0.10880755966775457]",1.1378525,"[0.5124527, 0.8962511, -0.11122456]",0.968400349749498,"(0.672, 0.703, 0.234)"
3.71,0.4108574725267766,0.968400349749498,"(0.672, 0.703, 0.234)","[0.17993258107721488, 0.4252809203572391, 1.287674105492035]",1.0940262,"[0.6543184, 0.7248013, -0.21829179]",0.9376360767604915,"(0.828, 0.561, 0.015)"
3.72,0.3978052968974963,0.9376360767604915,"(0.828, 0.561, 0.015)","[0.7390340179735414, 0.7298930917568393, 0.2992076493385007]",1.2129893,"[0.68672335, 0.725774, -0.11423418]",1.0840742354610804,"(0.813, 0.573, 0.098)"
3.73,0.4599337459224912,1.0840742354610804,"(0.813, 0.573, 0.098)","[1.15288615986038, 0.2937894886499513, 0.5220873720104282]",1.2792265,"[0.7953252, 0.6485907, -0.086963266]",1.18027466667679,"(0.877, 0.441, 0.193)"
3.74,0.5007481322819102,1.18027466667679,"(0.877, 0.441, 0.193)","[0.831930240964588, 0.37614020084698774, 1.1791135047989205]",1.2031118,"[0.7457404, 0.69598573, -0.108394355]",1.105681296606167,"(0.868, 0.471, 0.159)"
3.75,0.4691008455968131,1.105681296606167,"(0.868, 0.471, 0.159)","[0.9169801061806295, 0.12624829191739734, 0.7113659210823197]",1.237022,"[0.7933996, 0.6211997, -0.14041105]",1.124632777326324,"(0.898, 0.421, 0.127)"
3.76,0.4771412779152625,1.124632777326324,"(0.898, 0.421, 0.127)","[1.082459075246627, 1.1251115000992336, 1.0555980381615802]",1.2271019,"[0.6834326, 0.78060704, -0.011291385]",1.1151057807936626,"(0.773, 0.562, 0.295)"
3.77,0.47309931560371116,1.1151057807936626,"(0.773, 0.562, 0.295)","[0.14030294429489076, 1.1017972119604356, 1.1294239675703042]",1.1193008,"[0.59159184, 0.80216265, -0.14096102]",0.9737059752443381,"(0.759, 0.637, 0.134)"
3.78,0.4131084587862792,0.9737059752443381,"(0.759, 0.637, 0.134)","[0.14801001124449797, 0.8775688103790906, 1.116778089622059]",1.1323723,"[0.6264631, 0.7660024, -0.16635683]",0.963439630763739,"(0.776, 0.625, 0.085)"
3.79,0.40875281770614197,0.963439630763739,"(0.776, 0.625, 0.085)","[0.9741969859325235, 0.7421082678612505, 0.1366857461626447]",1.2353624,"[0.7000749, 0.72734225, -0.07190135]",1.126286791989683,"(0.817, 0.558, 0.147)"
3.8,0.47784301690604847,1.126286791989683,"(0.817, 0.558, 0.147)","[0.6956558197431258, 1.0848913200200916, 0.18333825308910737]",1.2114785,"[0.5938132, 0.8365419, -0.13725397]",1.0553837492307734,"(0.755, 0.638, 0.15)"
3.81,0.4477614035010976,1.0553837492307734,"(0.755, 0.638, 0.15)","[0.2755485538948397, 0.3195557744186242, 0.7877986875323081]",1.1455255,"[0.6627266, 0.7276524, -0.26204142]",0.9539249978448935,"(0.836, 0.548, -0.033)"
3.82,0.4047161008316921,0.9539249978448935,"(0.836, 0.548, -0.033)","[0.4621361040575601, 0.3774311238008689, 0.7920346882066484]",1.1698846,"[0.7082706, 0.68701375, -0.20209393]",1.0155677608248326,"(0.85, 0.527, 0.019)"
3.83,0.43086891026020613,1.0155677608248326,"(0.85, 0.527, 0.019)","[1.3109199206189341, 0.9312949086713184, 0.4095930998406014]",1.2577088,"[0.72448385, 0.750899, 0.032467842]",1.1711457861316557,"(0.785, 0.554, 0.276)"
3.84,0.49687507627904626,1.1711457861316557,"(0.785, 0.554, 0.276)","[0.791210975691121, 1.5326612017132444, 1.4164810596332302]",1.16889,"[0.6297529, 0.8294508, 0.042885542]",1.034747002342038,"(0.755, 0.569, 0.326)"
3.85,0.43900597330110447,1.034747002342038,"(0.755, 0.569, 0.326)","[0.3592988553587151, 1.334316548564095, 1.2975132347348952]",1.1152213,"[0.6190201, 0.7837905, -0.023630053]",1.0071442804888664,"(0.768, 0.601, 0.223)"
3.86,0.42729513022015425,1.0071442804888664,"(0.768, 0.601, 0.223)","[0.596521357659911, 1.5179417909155688, 0.4405699843728058]",1.1510278,"[0.5849548, 0.83256674, -0.004281193]",1.025678849623696,"(0.711, 0.654, 0.259)"
3.87,0.4351586819331195,1.025678849623696,"(0.711, 0.654, 0.259)","[0.05675890895392365, 0.571763024990775, 0.28185613594298703]",1.1049441,"[0.5701053, 0.7917959, -0.30460182]",0.8892340038957413,"(0.745, 0.664, -0.052)"
3.88,0.37727003652980606,0.8892340038957413,"(0.745, 0.664, -0.052)","[1.3137611788424373, 0.5084409322516887, 0.9467252650953604]",1.2539895,"[0.7904042, 0.6557557, 0.058495015]",1.1957942631070226,"(0.834, 0.465, 0.298)"
3.89,0.5073325394081678,1.1957942631070226,"(0.834, 0.465, 0.298)","[0.4188348192272126, 1.5338744482297866, 0.630448793227052]",1.1401775,"[0.5540753, 0.86152494, -0.05573359]",1.0144325694810594,"(0.716, 0.65, 0.255)"
3.9,0.4303872893619304,1.0144325694810594,"(0.716, 0.65, 0.255)","[1.2408259787915317, 1.5231793108875205, 0.5494728353675805]",1.1898706,"[0.61317444, 0.8101017, 0.0977487]",1.0725581223260774,"(0.706, 0.619, 0.344)"
3.91,0.4550478729080879,1.0725581223260774,"(0.706, 0.619, 0.344)","[0.005650082771365759, 0.29192841233571926, 1.3299426249887176]",1.0585092,"[0.63015115, 0.734114, -0.27826753]",0.8735683017110335,"(0.821, 0.571, -0.026)"
3.92,0.3706236419816926,0.8735683017110335,"(0.821, 0.571, -0.026)","[0.965147028046003, 1.5091729148109827, 0.32974439351625773]",1.1732694,"[0.61819834, 0.80421215, 0.06327364]",1.053405416733066,"(0.71, 0.642, 0.29)"
3.93,0.44692206810635515,1.053405416733066,"(0.71, 0.642, 0.29)","[1.0581865237972554, 1.4030669090540777, 1.2865111001608456]",1.1796411,"[0.6468693, 0.782168, 0.078201264]",1.0715293769485275,"(0.749, 0.567, 0.344)"
3.94,0.45461141320854,1.0715293769485275,"(0.749, 0.567, 0.344)","[0.2339935034903975, 1.4351313384239226, 1.125324653582458]",1.1106969,"[0.58741724, 0.8082679, -0.042386144]",0.9948533856018422,"(0.748, 0.624, 0.224)"
3.95,0.4220805451472747,0.9948533856018422,"(0.748, 0.624, 0.224)","[1.4186775229717214, 0.21156969106576448, 1.419061410141897]",1.2133728,"[0.8091956, 0.6242212, 0.124848336]",1.1788266285464102,"(0.842, 0.408, 0.353)"
3.96,0.5001337817330652,1.1788266285464102,"(0.842, 0.408, 0.353)","[1.5207619938805699, 0.9659370170687939, 0.4043496796691332]",1.2575184,"[0.7205991, 0.7562829, 0.08141875]",1.1870979050547785,"(0.768, 0.549, 0.33)"
3.97,0.503642987157947,1.1870979050547785,"(0.768, 0.549, 0.33)","[1.5467421721160353, 0.5398615171852, 0.904373575839519]",1.2821593,"[0.7944817, 0.68862426, 0.0628922]",1.2160248073342723,"(0.809, 0.463, 0.362)"
3.98,0.5159156324142773,1.2160248073342723,"(0.809, 0.463, 0.362)","[1.2782305455225424, 0.16875881876617774, 0.8671891215513692]",1.2469639,"[0.80171525, 0.6343545, -0.0350354]",1.1961574726599868,"(0.874, 0.405, 0.27)"
3.99,0.5074866361709034,1.1961574726599868,"(0.874, 0.405, 0.27)","[1.3357594949390001, 0.9619167262665282, 0.7237792686446216]",1.2522727,"[0.7121589, 0.77455515, 0.048208058]",1.168016143598283,"(0.778, 0.545, 0.313)"
4.0,0.29153550830224795,0.6871557829239552,"(0.876, 0.355, -0.327)","[1.0462237203936176, 0.9387754328740875, 0.4479354264132654]",1.1378042,"[0.7831176, 0.56556344, 0.036377788]",1.0193149343547627,"(0.882, 0.448, 0.147)"
4.1,0.4324587013481839,1.0193149343547627,"(0.882, 0.448, 0.147)","[0.5247941503012016, 0.20964830526187625, 0.7642708667201381]",1.1654791,"[0.735458, 0.6447401, -0.2027016]",0.9477665639151007,"(0.944, 0.318, -0.083)"
4.2,0.4021032985957447,0.9477665639151007,"(0.944, 0.318, -0.083)","[0.44506904247252976, 0.7083440445116208, 0.8591880000955978]",1.1627834,"[0.67770964, 0.7114095, -0.14980265]",0.9266812450609081,"(0.9, 0.436, -0.017)"
4.3,0.39315755542857656,0.9266812450609081,"(0.9, 0.436, -0.017)","[1.2725874428066588, 1.2647521695231614, 0.7656928324974803]",1.2001773,"[0.6728234, 0.7506918, 0.07907486]",0.9886620710447178,"(0.84, 0.464, 0.28)"
4.4,0.4194537928425937,0.9886620710447178,"(0.84, 0.464, 0.28)","[1.0834152546042626, 0.37511922844330214, 1.2483364068421157]",1.2198466,"[0.7665459, 0.6161463, 0.0133829415]",1.0561478837218068,"(0.935, 0.307, 0.175)"
4.5,0.44808559830930655,1.0561478837218068,"(0.935, 0.307, 0.175)","[1.5405890284896298, 0.4614579823795971, 0.2429171087514906]",1.3085029,"[0.7667792, 0.61647, 0.04852712]",1.1320788421253951,"(0.911, 0.328, 0.251)"
4.6,0.48030037566280914,1.1320788421253951,"(0.911, 0.328, 0.251)","[0.9019298887795187, 0.5136722602449166, 0.28738277381057514]",1.2225386,"[0.7176837, 0.68539727, -0.11469141]",1.0299082960048742,"(0.927, 0.373, 0.03)"
4.7,0.43695308406319716,1.0299082960048742,"(0.927, 0.373, 0.03)","[1.2445968348901517, 0.6153669275125875, 0.2835865527906444]",1.2525064,"[0.76243114, 0.67447114, -0.023811042]",1.0845093158802526,"(0.915, 0.373, 0.155)"
4.8,0.460118334911346,1.0845093158802526,"(0.915, 0.373, 0.155)","[1.4828542570296095, 0.6922712294721425, 0.010302482323994742]",1.269699,"[0.76152116, 0.688016, 0.023461163]",1.0980448389309223,"(0.897, 0.385, 0.215)"
4.9,0.4658609709929673,1.0980448389309223,"(0.897, 0.385, 0.215)","[0.42113016756339794, 0.13598426503167613, 1.3529988854223818]",1.1314486,"[0.7400571, 0.6424123, -0.19603029]",0.9088467953234004,"(0.951, 0.303, -0.059)"
4.1,0.38559103921970317,0.9088467953234004,"(0.951, 0.303, -0.059)","[0.6762037547396128, 0.25081217810610285, 0.884780621084302]",1.2127961,"[0.76298887, 0.5574185, -0.15189424]",0.9883242809803869,"(0.95, 0.312, -0.014)"
4.11,0.4193104806555302,0.9883242809803869,"(0.95, 0.312, -0.014)","[0.9290354837360842, 1.4630089813339118, 1.0791453414042815]",1.1547801,"[0.6518954, 0.76900345, 0.07860714]",0.9313537996999626,"(0.845, 0.465, 0.265)"
4.12,0.39513995247102063,0.9313537996999626,"(0.845, 0.465, 0.265)","[0.04571991321986863, 1.1597971484256528, 1.4371639239409661]",1.0362992,"[0.67832017, 0.6883018, -0.045491546]",0.8290538954226223,"(0.874, 0.482, 0.063)"
4.13,0.3517377788534754,0.8290538954226223,"(0.874, 0.482, 0.063)","[1.4451545913255106, 0.3652795161330286, 0.40297620019312924]",1.2996633,"[0.7685769, 0.57602894, 0.09076068]",1.1296618157878278,"(0.923, 0.308, 0.231)"
4.14,0.47927491823464885,1.1296618157878278,"(0.923, 0.308, 0.231)","[1.1035370740282875, 0.7205823322512965, 0.7888272527873955]",1.2268116,"[0.7355264, 0.70553136, -0.016868591]",1.0534931191245738,"(0.905, 0.389, 0.172)"
4.15,0.4469592770798121,1.0534931191245738,"(0.905, 0.389, 0.172)","[0.7919605343896937, 1.5249033807643113, 1.4676032532962424]",1.1405427,"[0.649038, 0.7780695, 0.08597946]",0.907166347401139,"(0.862, 0.429, 0.271)"
4.16,0.384878085546946,0.907166347401139,"(0.862, 0.429, 0.271)","[0.9520092863108354, 0.027034707588841703, 0.9978773747429133]",1.2229844,"[0.7902678, 0.4884571, -0.026798815]",1.051634787172072,"(0.967, 0.237, 0.09)"
4.17,0.4461708536046262,1.051634787172072,"(0.967, 0.237, 0.09)","[0.6489063059812747, 0.9354980046624196, 1.2776001088633517]",1.151317,"[0.68192345, 0.7113825, -0.06581244]",0.9544659298134031,"(0.9, 0.42, 0.117)"
4.18,0.4049455988295484,0.9544659298134031,"(0.9, 0.42, 0.117)","[0.07428764861891009, 0.8546330156418861, 0.3607801659145847]",1.0881425,"[0.5936433, 0.7701866, -0.21146676]",0.8122500097989874,"(0.831, 0.55, -0.086)"
4.19,0.3446084939686222,0.8122500097989874,"(0.831, 0.55, -0.086)","[0.7283235807030083, 0.5610893002762668, 1.1827077784110167]",1.180709,"[0.76129556, 0.64757544, -0.06977758]",0.9922216756782485,"(0.929, 0.363, 0.072)"
4.2,0.4209640051874213,0.9922216756782485,"(0.929, 0.363, 0.072)","[1.4656534121512967, 1.3416694357938455, 0.6730201036122332]",1.2033603,"[0.6627484, 0.75599575, 0.11473504]",0.979994400531723,"(0.819, 0.476, 0.321)"
4.21,0.41577641168449614,0.979994400531723,"(0.819, 0.476, 0.321)","[0.9092428365973827, 1.2977861215223405, 0.3461847490130671]",1.1728749,"[0.63643956, 0.7741222, 0.018587023]",0.9482179007812291,"(0.841, 0.511, 0.176)"
4.22,0.402294784610928,0.9482179007812291,"(0.841, 0.511, 0.176)","[0.2278084399054476, 1.5141097429146806, 0.8958947327168325]",1.1036689,"[0.59499294, 0.8005653, -0.012220591]",0.8646463198220392,"(0.839, 0.519, 0.164)"
4.23,0.36683836564449374,0.8646463198220392,"(0.839, 0.519, 0.164)","[1.2955867040842444, 1.5665684308578984, 0.7194984246002549]",1.1232308,"[0.66188943, 0.7078888, 0.18990716]",0.9283375049047974,"(0.808, 0.492, 0.323)"
4.24,0.39386024696878924,0.9283375049047974,"(0.808, 0.492, 0.323)","[1.1282135526184938, 1.1148989369295546, 0.49646261336779823]",1.1770914,"[0.6953178, 0.70805216, 0.04797858]",1.0063955031988674,"(0.861, 0.466, 0.205)"
4.25,0.4269774509205402,1.0063955031988674,"(0.861, 0.466, 0.205)","[0.9074733533507817, 0.8340034898981881, 1.0283317745993743]",1.2056555,"[0.7192709, 0.7206033, -0.018606603]",1.0112847315627247,"(0.901, 0.405, 0.152)"
4.26,0.429051774839052,1.0112847315627247,"(0.901, 0.405, 0.152)","[0.4771570180595791, 0.7964589720145264, 0.4892501124174716]",1.1764233,"[0.6469588, 0.746245, -0.15069005]",0.927605337496873,"(0.884, 0.468, -0.017)"
4.27,0.39354961464532495,0.927605337496873,"(0.884, 0.468, -0.017)","[1.0975320023965376, 1.1117581429268448, 1.4933407044661622]",1.1803017,"[0.70602226, 0.72143704, 0.061558157]",0.975409766117505,"(0.876, 0.4, 0.271)"
4.28,0.41383131603436324,0.975409766117505,"(0.876, 0.4, 0.271)","[0.5800746724477637, 0.6154107868579896, 1.084847119909165]",1.144696,"[0.726434, 0.6565963, -0.094402045]",0.962565292181892,"(0.921, 0.389, 0.032)"
4.29,0.4083818672619758,0.962565292181892,"(0.921, 0.389, 0.032)","[0.7474638984854969, 0.2465907923156002, 1.4403570255425384]",1.2035625,"[0.7548642, 0.603163, -0.092621416]",0.9918112721886467,"(0.952, 0.298, 0.072)"
4.3,0.42078988573310927,0.9918112721886467,"(0.952, 0.298, 0.072)","[0.16248692421274138, 0.825905735136065, 1.5002277181320196]",1.0647534,"[0.6861261, 0.6892973, -0.12017575]",0.8520486295730613,"(0.899, 0.438, 0.007)"
4.31,0.3614936183230898,0.8520486295730613,"(0.899, 0.438, 0.007)","[1.33615970448461, 1.379565465149318, 0.502402760237407]",1.1458628,"[0.6988312, 0.689366, 0.14080271]",0.968659045016112,"(0.821, 0.493, 0.287)"
4.32,0.4109672276331468,0.968659045016112,"(0.821, 0.493, 0.287)","[0.9664625603736089, 1.5467480560833997, 1.16240011357743]",1.1333128,"[0.6323933, 0.7583599, 0.12919709]",0.922603901347192,"(0.839, 0.456, 0.296)"
4.33,0.39142768499505837,0.922603901347192,"(0.839, 0.456, 0.296)","[0.591674084709825, 0.5442958786595915, 0.17656140705308526]",1.1426764,"[0.7125329, 0.6403352, -0.14629892]",0.9515294345862398,"(0.909, 0.411, -0.066)"
4.34,0.40369974941671893,0.9515294345862398,"(0.909, 0.411, -0.066)","[0.12358297564263465, 0.13976413292924733, 0.4900372258295448]",1.0794429,"[0.6616661, 0.6849154, -0.33555153]",0.8014361423765308,"(0.904, 0.355, -0.238)"
4.35,0.3400205585774594,0.8014361423765308,"(0.904, 0.355, -0.238)","[0.8052507238053543, 0.9029336117494156, 0.01415729819575005]",1.1738983,"[0.680067, 0.7004708, -0.075149566]",0.9693761311509977,"(0.879, 0.475, 0.046)"
4.36,0.41127146151435034,0.9693761311509977,"(0.879, 0.475, 0.046)","[0.7621352765682686, 0.827064108302385, 1.4325166252808268]",1.1739659,"[0.7139961, 0.7243726, -0.046134263]",0.9727817384747304,"(0.91, 0.389, 0.145)"
4.37,0.41271633833395227,0.9727817384747304,"(0.91, 0.389, 0.145)","[0.9837849317723983, 0.48148702612162253, 1.3243103346514666]",1.2320662,"[0.7498368, 0.62537354, -0.016082644]",1.031351415249441,"(0.93, 0.329, 0.164)"
4.38,0.43756534770553357,1.031351415249441,"(0.93, 0.329, 0.164)","[0.3782674487243039, 1.0571276587601697, 0.19289695483527564]",1.1465074,"[0.5950433, 0.78179735, -0.13883749]",0.8783732914893463,"(0.84, 0.542, 0.013)"
4.39,0.37266222649515884,0.8783732914893463,"(0.84, 0.542, 0.013)","[0.5799199922419407, 1.1706201197559405, 1.2483669201929863]",1.1580782,"[0.67917603, 0.7444717, -0.010237664]",0.9294598944958316,"(0.881, 0.449, 0.149)"
4.4,0.3943364365433613,0.9294598944958316,"(0.881, 0.449, 0.149)","[0.7939099813474519, 0.612393375050881, 0.8070726031298588]",1.20203,"[0.7436733, 0.6606052, -0.073211044]",1.0120492256176197,"(0.921, 0.384, 0.067)"
4.41,0.4293761221972879,1.0120492256176197,"(0.921, 0.384, 0.067)","[0.40492344226088123, 0.27446719142389514, 1.391295051538115]",1.1362886,"[0.7301597, 0.65099823, -0.17989138]",0.9125530195497431,"(0.943, 0.331, -0.038)"
4.42,0.38716345698953003,0.9125530195497431,"(0.943, 0.331, -0.038)","[0.2522136067229302, 0.38951117164098464, 1.3346380072521247]",1.0858616,"[0.7306134, 0.6086254, -0.19074008]",0.8727214954380386,"(0.926, 0.371, -0.067)"
