index,act_pos,next_pos,changes
18.72,"(0.17113610097030146, 0.03552157593326344, 0.22748977939149145)","(0.18679860893654304, -0.02757674606249372, 0.1832681696530225)","[-1.1144775616118743, 0.05016988588153264, -0.612816144396883]"
18.73,"(0.18679860893654304, -0.02757674606249372, 0.1832681696530225)","(-0.17285778122964618, 0.07880513293270279, 0.1655107506234658)","[1.1983649504704137, -0.8233804552223786, 0.17745960972303473]"
18.74,"(-0.17285778122964618, 0.07880513293270279, 0.1655107506234658)","(-0.023758905962499362, -0.0939630270506352, 0.21537955688763383)","[-0.28248703833567806, 1.228074952982402, 1.3222238698617732]"
18.75,"(-0.023758905962499362, -0.0939630270506352, 0.21537955688763383)","(-0.0918621482078408, 0.09162047764377515, 0.2646175576767392)","[0.5085983472159182, -0.9461705920389575, 0.08086296047283213]"
18.76,"(-0.0918621482078408, 0.09162047764377515, 0.2646175576767392)","(-0.02188396504741369, -0.11643589158396055, 0.25278112070313663)","[0.1883142977949239, 0.9386136651510874, -0.18576657046168396]"
18.77,"(-0.02188396504741369, -0.11643589158396055, 0.25278112070313663)","(-0.10682006348665338, -0.12263657078378006, 0.11570055425228877)","[1.5148014672100383, 1.12734853993257, 0.19237748382445408]"
18.78,"(-0.10682006348665338, -0.12263657078378006, 0.11570055425228877)","(0.16216973669110657, -0.028563672581263497, 0.16539145958165463)","[-0.9869121973885704, 0.036409021866862706, -1.463185138095607]"
18.79,"(0.16216973669110657, -0.028563672581263497, 0.16539145958165463)","(-0.0641950136065039, 0.07700373294578285, 0.2843431385970092)","[0.5393530828562367, -0.8914875535081472, -0.5956866674427737]"
18.8,"(-0.0641950136065039, 0.07700373294578285, 0.2843431385970092)","(-0.10962891814593685, -0.07202623670895311, 0.22006915368164265)","[1.1581971283966044, 0.5895378373006861, -1.33697214538628]"
18.81,"(-0.10962891814593685, -0.07202623670895311, 0.22006915368164265)","(-0.04727209976275977, 0.030362114464398876, 0.2979515569619653)","[0.5056361822059907, -0.5561532223840805, -1.1445738201411153]"
18.82,"(-0.04727209976275977, 0.030362114464398876, 0.2979515569619653)","(-0.022003606233935706, -0.11835474454679494, 0.19702050361212695)","[-0.07207709627363708, 1.3680290213940776, 0.642562276352579]"
18.83,"(-0.022003606233935706, -0.11835474454679494, 0.19702050361212695)","(-0.0743156262432655, -0.12460034945025422, 0.1496209192166118)","[1.3991975729801072, 1.331068819665532, -0.3400808624522673]"
18.84,"(-0.0743156262432655, -0.12460034945025422, 0.1496209192166118)","(0.0856369000165608, -0.05823820687677304, 0.29655197549988516)","[-0.3970878190841205, 0.2449918997239964, -0.1212417102872119]"
18.85,"(0.0856369000165608, -0.05823820687677304, 0.29655197549988516)","(0.15634799873150254, -0.03343450100192762, 0.1727825100996339)","[-1.5004043157282423, 0.07250934799619703, 1.511068936652156]"
18.86,"(0.15634799873150254, -0.03343450100192762, 0.1727825100996339)","(0.112269039020947, -0.08545915805882681, 0.25546596045100683)","[-0.6204734099287603, 0.5113089657354226, -0.21715932447646122]"
18.87,"(0.112269039020947, -0.08545915805882681, 0.25546596045100683)","(-0.1710550985768382, 0.03593118763817087, 0.1634207721643325)","[1.0675965391625488, -0.6267001080651577, 1.2138051067645839]"
18.88,"(-0.1710550985768382, 0.03593118763817087, 0.1634207721643325)","(-0.16828710695839208, 0.004975652826002189, 0.20578221025436824)","[0.8717716012505499, -0.2880508195777205, 1.0406769046126987]"
18.89,"(-0.16828710695839208, 0.004975652826002189, 0.20578221025436824)","(0.12825682771894256, 0.08637724343392908, 0.14239720433551445)","[-1.047161687864219, -1.3411986932473043, -1.2032626466597376]"
18.9,"(0.12825682771894256, 0.08637724343392908, 0.14239720433551445)","(0.13834625574627463, 0.10272233977524706, 0.18676373867785925)","[-1.0629051904274425, -1.1344552320159655, -0.08327866845700295]"
18.91,"(0.13834625574627463, 0.10272233977524706, 0.18676373867785925)","(-0.18825832738145587, 0.03141014990689301, 0.09330872450113269)","[1.4806209004987039, -0.4907091735718083, 0.7697329512325717]"
18.92,"(-0.18825832738145587, 0.03141014990689301, 0.09330872450113269)","(-0.010247578259597667, 0.10303385689986334, 0.2530689003722849)","[-0.2072355902135866, -1.3618912906423914, 0.8491142872419826]"
18.93,"(-0.010247578259597667, 0.10303385689986334, 0.2530689003722849)","(0.008477325174715292, -0.08514051956151576, 0.21279652739682947)","[0.4212447795220867, 1.2148277104528205, -1.5066139046849005]"
18.94,"(0.008477325174715292, -0.08514051956151576, 0.21279652739682947)","(0.03778064748732618, 0.07948113250925978, 0.23234851734815906)","[-0.749956581055268, -1.5180836665316155, 1.5467317028370853]"
18.95,"(0.03778064748732618, 0.07948113250925978, 0.23234851734815906)","(0.1781126040323927, 0.054470173250893844, 0.196209623224383)","[-1.2175608099819233, -0.6209160915008806, 0.1579689091875631]"
18.96,"(0.1781126040323927, 0.054470173250893844, 0.196209623224383)","(-0.10946978647748097, 0.10949694657929787, 0.1726598344599839)","[1.308401217782617, -1.4266473701874935, -0.7493558875699798]"
18.97,"(-0.10946978647748097, 0.10949694657929787, 0.1726598344599839)","(0.0596774172513727, -0.1006171365471378, 0.26493553262573444)","[-0.5487693519570704, 0.6848696104978617, 0.4184347995471455]"
18.98,"(0.0596774172513727, -0.1006171365471378, 0.26493553262573444)","(-0.16817473488304585, -0.025554895823069326, 0.10654566049126907)","[1.3136444067161168, -0.027892179642098298, 1.4391552696667307]"
18.99,"(-0.16817473488304585, -0.025554895823069326, 0.10654566049126907)","(-0.09071806054730845, 0.10407750653804466, 0.23526695117599006)","[0.4615556911534318, -1.2416529041080466, 0.49144232308835634]"
19.0,"(-0.011413820234651921, -0.029261771508778806, 0.3276361831354964)","(0.03838623344491575, -0.0734266782030742, 0.2934265006354641)","[-0.43496173119551035, 0.42270577387087205, 0.7051153128216581]"
19.1,"(0.03838623344491575, -0.0734266782030742, 0.2934265006354641)","(-0.17290739119467824, -0.0024847365217930536, 0.17042676330318257)","[0.9805916998840564, -0.2611017970671559, 1.2935025749329712]"
19.2,"(-0.17290739119467824, -0.0024847365217930536, 0.17042676330318257)","(-0.15095961280833495, -0.024646196465110296, 0.21980662290201555)","[1.181528760627161, -0.02278990771387141, -1.2492352903961261]"
19.3,"(-0.15095961280833495, -0.024646196465110296, 0.21980662290201555)","(0.09038398328690767, -0.009794841975976099, 0.3064967624445539)","[-0.5504845510450329, -0.14332354071497944, 0.4372757224033322]"
19.4,"(0.09038398328690767, -0.009794841975976099, 0.3064967624445539)","(0.1274353365715109, 0.09831676390074708, 0.12011710572835804)","[-1.3005979986305787, -1.3705142028195778, -0.9408173596220248]"
19.5,"(0.1274353365715109, 0.09831676390074708, 0.12011710572835804)","(-0.08312878419872616, -0.09236091553014053, 0.2511117476569212)","[0.32460176187982825, 0.6480507736508075, 0.7678002939805068]"
19.6,"(-0.08312878419872616, -0.09236091553014053, 0.2511117476569212)","(0.0659829007727959, -0.12387926642180333, 0.1389266962376861)","[-1.121918607244392, 1.3995463461321123, -0.3573437186493493]"
19.7,"(0.0659829007727959, -0.12387926642180333, 0.1389266962376861)","(0.008225959747054194, -0.09605997484632932, 0.2680227287651349)","[-0.3035512679886149, 0.732999820767757, 0.8273432577608885]"
19.8,"(0.008225959747054194, -0.09605997484632932, 0.2680227287651349)","(-0.18260324701697472, 0.05028899473896591, 0.10920424858568299)","[1.4107763773688369, -0.6834514576110072, 0.7538026198255793]"
19.9,"(-0.18260324701697472, 0.05028899473896591, 0.10920424858568299)","(-0.14905328180174876, 0.04447775121254399, 0.1957835429130064)","[1.3427558279191811, -0.7855212112216285, -1.3660192739821113]"
19.1,"(-0.14905328180174876, 0.04447775121254399, 0.1957835429130064)","(0.10343369492542848, 0.07335204029381058, 0.2065266346638015)","[-1.1883558305176332, -1.314799544194622, 1.4698685983699598]"
19.11,"(0.10343369492542848, 0.07335204029381058, 0.2065266346638015)","(-0.09859024265606312, 0.006215512402616556, 0.2720397867936998)","[0.3439245550568613, -0.35590585988898465, 1.266145683229099]"
19.12,"(-0.09859024265606312, 0.006215512402616556, 0.2720397867936998)","(-0.07029556803869498, -0.10122881775871678, 0.2622622850229399)","[0.3968445012949195, 0.6972913737758718, 0.22283484841128387]"
19.13,"(-0.07029556803869498, -0.10122881775871678, 0.2622622850229399)","(0.00451206882217774, -0.0417270794319497, 0.31797944756964225)","[-0.13914538421535014, 0.11658948716455464, 0.5841445427040715]"
19.14,"(0.00451206882217774, -0.0417270794319497, 0.31797944756964225)","(-0.10822897410820947, 0.0400805851914458, 0.28443627713157993)","[0.45890594213879216, -0.5676015698715837, 0.5782681328893903]"
19.15,"(-0.10822897410820947, 0.0400805851914458, 0.28443627713157993)","(-0.026012938869973336, 0.029782779456674388, 0.32370363260635926)","[0.2185847972960867, -0.45641103431044827, -0.39031835670786763]"
19.16,"(-0.026012938869973336, 0.029782779456674388, 0.32370363260635926)","(-0.004332124736391017, -0.09267619132315671, 0.257790594780698)","[-0.2657168905641644, 0.8077732834600805, 1.0738720596906934]"
19.17,"(-0.004332124736391017, -0.09267619132315671, 0.257790594780698)","(-0.04993691796740078, -0.12400315856440315, 0.15185183758703077)","[1.2026646946309953, 1.5106864359924004, -0.22284453742813173]"
19.18,"(-0.04993691796740078, -0.12400315856440315, 0.15185183758703077)","(0.13650673398657975, -0.010801869955427588, 0.27719053857439085)","[-0.637530800187727, -0.10808845058721271, -0.23752772435784741]"
19.19,"(0.13650673398657975, -0.010801869955427588, 0.27719053857439085)","(0.14139697778954213, -0.10443542471166588, 0.16054633493309745)","[-1.3887162950735283, 0.7870716851471049, 0.4000134169327957]"
19.2,"(0.14139697778954213, -0.10443542471166588, 0.16054633493309745)","(-0.11048286423515534, -0.004141668430214736, 0.2709696490335901)","[0.8256596206750922, -0.19797199603535517, -1.2062373609162504]"
19.21,"(-0.11048286423515534, -0.004141668430214736, 0.2709696490335901)","(-0.04219532223351551, -0.10391762634640797, 0.25995732391596194)","[0.08283968602771054, 0.8258137801846333, 0.5845358578330939]"
19.22,"(-0.04219532223351551, -0.10391762634640797, 0.25995732391596194)","(-0.12848309892452664, -0.0970139705670156, 0.0948072462123089)","[1.444675315102285, 0.874196055235025, 0.9277878405116956]"
19.23,"(-0.12848309892452664, -0.0970139705670156, 0.0948072462123089)","(0.17375271636022893, 0.028508531465916028, 0.11842772894095072)","[-1.2714797900289323, -0.5500578258479536, -1.2614469095052505]"
19.24,"(0.17375271636022893, 0.028508531465916028, 0.11842772894095072)","(0.09428006060588309, -0.06112515312406414, 0.2458584733134962)","[-0.31522569326910954, 0.45486185778275445, -1.32070098458778]"
19.25,"(0.09428006060588309, -0.06112515312406414, 0.2458584733134962)","(-0.08742405317270843, -0.07877275995784556, 0.22593312612344746)","[1.0565568444308289, 0.7632625808468086, -1.3245230374807604]"
19.26,"(-0.08742405317270843, -0.07877275995784556, 0.22593312612344746)","(-0.006733282103479135, -0.10673573673720292, 0.23250001313977942)","[0.42144631797392634, 1.1330717904349588, -0.901466841873783]"
19.27,"(-0.006733282103479135, -0.10673573673720292, 0.23250001313977942)","(0.12466378573943115, 0.11276921075024274, 0.1519236051374217)","[-1.422958899710527, -1.267127052910168, 0.42012462888110996]"
19.28,"(0.12466378573943115, 0.11276921075024274, 0.1519236051374217)","(0.1081341667212792, 0.10459202329680477, 0.18700712250677876)","[-1.249766241878168, -1.3147115115286059, 0.826432875031182]"
19.29,"(0.1081341667212792, 0.10459202329680477, 0.18700712250677876)","(0.102809170746235, 0.11886866842274621, 0.17573229989697137)","[-1.1745681271336261, -1.390122990123709, 0.3138578996194694]"
19.3,"(0.102809170746235, 0.11886866842274621, 0.17573229989697137)","(0.12116287577911009, -0.07238785097475268, 0.2617453891194429)","[-0.6260312992858746, 0.4213988978847795, -0.19741252540568904]"
19.31,"(0.12116287577911009, -0.07238785097475268, 0.2617453891194429)","(-0.0027487749649154486, -0.12436465423455548, 0.22179055361713626)","[0.18943366249244095, 1.2380014067695733, -0.31457889010218204]"
19.32,"(-0.0027487749649154486, -0.12436465423455548, 0.22179055361713626)","(-0.10819430207787287, -0.12114532314988812, 0.169146109638)","[1.1553885326404119, 1.0748230684742348, 0.07408180037630807]"
19.33,"(-0.10819430207787287, -0.12114532314988812, 0.169146109638)","(0.16524934802125243, -0.05333595568129792, 0.14197647529924745)","[-1.0999865213514608, 0.3225308745629914, -1.2136698143102351]"
19.34,"(0.16524934802125243, -0.05333595568129792, 0.14197647529924745)","(-0.044114469021184696, -0.050855667428500465, 0.28575159923218757)","[0.5635926872807769, 0.28701027149393216, -1.2699288711584]"
19.35,"(-0.044114469021184696, -0.050855667428500465, 0.28575159923218757)","(-0.03953441569069824, 0.10346647110559615, 0.26733467059365834)","[0.4226446067542205, -1.141412764301921, -0.3857631816613462]"
19.36,"(-0.03953441569069824, 0.10346647110559615, 0.26733467059365834)","(0.08969870060049921, -0.025017662371363405, 0.27665698006246325)","[-0.24189880910273018, 0.013336707415611921, -1.2928235931836862]"
19.37,"(0.08969870060049921, -0.025017662371363405, 0.27665698006246325)","(0.17128674036684718, 0.029544252123474345, 0.22898465377508376)","[-0.9109869212190934, -0.4218788555790725, -0.2545550068395484]"
19.38,"(0.17128674036684718, 0.029544252123474345, 0.22898465377508376)","(0.1027394631523976, 0.12291277699655184, 0.14636745376857466)","[-1.2577287818011014, -1.5181000666927082, -0.11468539941904163]"
19.39,"(0.1027394631523976, 0.12291277699655184, 0.14636745376857466)","(0.1256719578300656, -0.10634274408002885, 0.1967323676296437)","[-0.9046734553441816, 0.7508935794226362, -0.34335082488083524]"
19.4,"(0.1256719578300656, -0.10634274408002885, 0.1967323676296437)","(-0.08376908688354652, -0.12642364118865973, 0.13519808973722713)","[1.435497103242577, 1.2742922117586972, -0.11128249022919905]"
19.41,"(-0.08376908688354652, -0.12642364118865973, 0.13519808973722713)","(-0.013608986793071334, 0.0848766411258499, 0.2635589372475363)","[0.36230898307494075, -1.1919850954278166, -1.1719370439271233]"
19.42,"(-0.013608986793071334, 0.0848766411258499, 0.2635589372475363)","(0.10889028925683664, 0.12086188157962274, 0.16031049290176433)","[-1.215148597489366, -1.4203190935910721, -0.04218768737727931]"
19.43,"(0.10889028925683664, 0.12086188157962274, 0.16031049290176433)","(0.048824186686663704, 0.08825467100003684, 0.26477408217098575)","[-0.5802837608493964, -1.1168822054137897, 0.9286032781197064]"
19.44,"(0.048824186686663704, 0.08825467100003684, 0.26477408217098575)","(0.11780047884015765, 0.08788459641023572, 0.24660525821276016)","[-0.7138899643563136, -0.9237402700776285, -0.17982266303276953]"
19.45,"(0.11780047884015765, 0.08788459641023572, 0.24660525821276016)","(0.19593067608047476, -0.03075266636325363, 0.1393892860957849)","[-1.3636393304533452, 0.0643302369732268, -0.5136951266396871]"
19.46,"(0.19593067608047476, -0.03075266636325363, 0.1393892860957849)","(-0.15615945517420834, -0.016690131482364427, 0.18350403358929734)","[1.356535919740305, -0.08080635177940367, -1.5695999633776507]"
19.47,"(-0.15615945517420834, -0.016690131482364427, 0.18350403358929734)","(0.13075574295691017, -0.10340864332567598, 0.18502573176021683)","[-0.9834342317492974, 0.8039330180841701, -0.5000939612362985]"
19.48,"(0.13075574295691017, -0.10340864332567598, 0.18502573176021683)","(-0.020987746081423897, 0.08944037081064371, 0.27305299161841473)","[-0.11695094672834817, -1.0889865797978362, 0.8784921740327988]"
19.49,"(-0.020987746081423897, 0.08944037081064371, 0.27305299161841473)","(0.047106845526491595, 0.04612817654934158, 0.3138399114881932)","[-0.34848524130338776, -0.5297729734955443, 0.3622149712717409]"
19.5,"(0.047106845526491595, 0.04612817654934158, 0.3138399114881932)","(-0.03464467421538804, -0.04794173900890124, 0.31870628760398123)","[0.12242431332205324, 0.22486463811846003, 0.10344477235453599]"
19.51,"(-0.03464467421538804, -0.04794173900890124, 0.31870628760398123)","(0.13469520510116764, 0.003224902285863084, 0.2798623238980579)","[-0.7504227117047884, -0.20548428165587526, 0.1864582068257268]"
19.52,"(0.13469520510116764, 0.003224902285863084, 0.2798623238980579)","(0.017733097858498144, -0.06546544895318959, 0.28374022949570726)","[-0.38831293867415695, 0.4847593898056846, 1.188102929072578]"
19.53,"(0.017733097858498144, -0.06546544895318959, 0.28374022949570726)","(0.14007199229814576, -0.10182511314330162, 0.18563564799838306)","[-1.0706327085329659, 0.7571526860234404, -0.274766257031204]"
